"SSP_Time","GCM","Year","Pheno"
"SSP2 2085","EC-Earth3-Veg-LR",2052,103.25
"SSP2 2085","EC-Earth3-Veg-LR",2053,91.125
"SSP2 2085","EC-Earth3-Veg-LR",2054,96.875
"SSP2 2085","EC-Earth3-Veg-LR",2055,88.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2056,91.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2057,101.375
"SSP2 2085","EC-Earth3-Veg-LR",2058,98.375
"SSP2 2085","EC-Earth3-Veg-LR",2059,97.4583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2060,100.083333333333
"SSP2 2085","EC-Earth3-Veg-LR",2061,104
"SSP2 2085","EC-Earth3-Veg-LR",2062,106.958333333333
"SSP2 2085","EC-Earth3-Veg-LR",2063,98.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2064,98.125
"SSP2 2085","EC-Earth3-Veg-LR",2065,87.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2066,95.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2067,85.3333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2068,94.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2069,97.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2070,89.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2071,94.5
"SSP2 2085","EC-Earth3-Veg-LR",2072,90.9166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2073,88.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2074,98.625
"SSP2 2085","EC-Earth3-Veg-LR",2075,98.25
"SSP2 2085","EC-Earth3-Veg-LR",2076,100.333333333333
"SSP2 2085","EC-Earth3-Veg-LR",2077,93.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2078,107.375
"SSP2 2085","EC-Earth3-Veg-LR",2079,88.1666666666667
"SSP2 2085","EC-Earth3-Veg-LR",2080,92.125
"SSP2 2085","EC-Earth3-Veg-LR",2081,74.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2082,105.833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2083,111.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2084,89.2916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2085,98.0416666666667
"SSP2 2085","EC-Earth3-Veg-LR",2086,106.166666666667
"SSP2 2085","EC-Earth3-Veg-LR",2087,106.708333333333
"SSP2 2085","EC-Earth3-Veg-LR",2088,91.4583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2089,99.9583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2090,100.041666666667
"SSP2 2085","EC-Earth3-Veg-LR",2091,111
"SSP2 2085","EC-Earth3-Veg-LR",2092,105.583333333333
"SSP2 2085","EC-Earth3-Veg-LR",2093,106.041666666667
"SSP2 2085","EC-Earth3-Veg-LR",2094,101.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2095,117.916666666667
"SSP2 2085","EC-Earth3-Veg-LR",2096,87.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2097,118.208333333333
"SSP2 2085","EC-Earth3-Veg-LR",2098,103
"SSP2 2085","EC-Earth3-Veg-LR",2099,99.0833333333333
"SSP2 2085","EC-Earth3-Veg-LR",2100,92.1666666666667
"SSP2 2085","FGOALS-g3",2001,NA
"SSP2 2085","FGOALS-g3",2002,111.083333333333
"SSP2 2085","FGOALS-g3",2003,99.1666666666667
"SSP2 2085","FGOALS-g3",2004,96
"SSP2 2085","FGOALS-g3",2005,89.4166666666667
"SSP2 2085","FGOALS-g3",2006,97.0416666666667
"SSP2 2085","FGOALS-g3",2007,95.9166666666667
"SSP2 2085","FGOALS-g3",2008,100
"SSP2 2085","FGOALS-g3",2009,96.2916666666667
"SSP2 2085","FGOALS-g3",2010,96
"SSP2 2085","FGOALS-g3",2011,91.375
"SSP2 2085","FGOALS-g3",2012,104.958333333333
"SSP2 2085","FGOALS-g3",2013,94.5
"SSP2 2085","FGOALS-g3",2014,101.166666666667
"SSP2 2085","FGOALS-g3",2015,106.375
"SSP2 2085","FGOALS-g3",2016,102.291666666667
"SSP2 2085","FGOALS-g3",2017,100.041666666667
"SSP2 2085","FGOALS-g3",2018,98.2916666666667
"SSP2 2085","FGOALS-g3",2019,110.875
"SSP2 2085","FGOALS-g3",2020,97.7083333333333
"SSP2 2085","FGOALS-g3",2021,96.2916666666667
"SSP2 2085","FGOALS-g3",2022,94.75
"SSP2 2085","FGOALS-g3",2023,100.083333333333
"SSP2 2085","FGOALS-g3",2024,99.625
"SSP2 2085","FGOALS-g3",2025,94.25
"SSP2 2085","FGOALS-g3",2026,86.25
"SSP2 2085","FGOALS-g3",2027,87.375
"SSP2 2085","FGOALS-g3",2028,88.2916666666667
"SSP2 2085","FGOALS-g3",2029,92.5833333333333
"SSP2 2085","FGOALS-g3",2030,100.166666666667
"SSP2 2085","FGOALS-g3",2031,96
"SSP2 2085","FGOALS-g3",2032,90.25
"SSP2 2085","FGOALS-g3",2033,99.4583333333333
"SSP2 2085","FGOALS-g3",2034,100.083333333333
"SSP2 2085","FGOALS-g3",2035,96.0833333333333
"SSP2 2085","FGOALS-g3",2036,98.9583333333333
"SSP2 2085","FGOALS-g3",2037,109.125
"SSP2 2085","FGOALS-g3",2038,103
"SSP2 2085","FGOALS-g3",2039,118.166666666667
"SSP2 2085","FGOALS-g3",2040,94.2916666666667
"SSP2 2085","FGOALS-g3",2041,86.1666666666667
"SSP2 2085","FGOALS-g3",2042,101.958333333333
"SSP2 2085","FGOALS-g3",2043,103.041666666667
"SSP2 2085","FGOALS-g3",2044,91.25
"SSP2 2085","FGOALS-g3",2045,104.416666666667
"SSP2 2085","FGOALS-g3",2046,112.333333333333
"SSP2 2085","FGOALS-g3",2047,97.2083333333333
"SSP2 2085","FGOALS-g3",2048,101.291666666667
"SSP2 2085","FGOALS-g3",2049,105.166666666667
"SSP2 2085","FGOALS-g3",2050,97.2916666666667
"SSP2 2085","FGOALS-g3",2051,110
"SSP2 2085","FGOALS-g3",2052,105
"SSP2 2085","FGOALS-g3",2053,95.4166666666667
"SSP2 2085","FGOALS-g3",2054,98.25
"SSP2 2085","FGOALS-g3",2055,89.4583333333333
"SSP2 2085","FGOALS-g3",2056,92.5
"SSP2 2085","FGOALS-g3",2057,102.291666666667
"SSP2 2085","FGOALS-g3",2058,97.9166666666667
"SSP2 2085","FGOALS-g3",2059,99.2916666666667
"SSP2 2085","FGOALS-g3",2060,100.375
"SSP2 2085","FGOALS-g3",2061,103.541666666667
"SSP2 2085","FGOALS-g3",2062,105.333333333333
"SSP2 2085","FGOALS-g3",2063,99.9166666666667
"SSP2 2085","FGOALS-g3",2064,103.125
"SSP2 2085","FGOALS-g3",2065,89.0416666666667
"SSP2 2085","FGOALS-g3",2066,95.3333333333333
"SSP2 2085","FGOALS-g3",2067,88.2083333333333
"SSP2 2085","FGOALS-g3",2068,94.125
"SSP2 2085","FGOALS-g3",2069,97.2083333333333
"SSP2 2085","FGOALS-g3",2070,89.2916666666667
"SSP2 2085","FGOALS-g3",2071,96.0416666666667
"SSP2 2085","FGOALS-g3",2072,102.125
"SSP2 2085","FGOALS-g3",2073,91.5833333333333
"SSP2 2085","FGOALS-g3",2074,98.9583333333333
"SSP2 2085","FGOALS-g3",2075,98.5833333333333
"SSP2 2085","FGOALS-g3",2076,104.083333333333
"SSP2 2085","FGOALS-g3",2077,94.3333333333333
"SSP2 2085","FGOALS-g3",2078,109.083333333333
"SSP2 2085","FGOALS-g3",2079,88.375
"SSP2 2085","FGOALS-g3",2080,92.25
"SSP2 2085","FGOALS-g3",2081,76.375
"SSP2 2085","FGOALS-g3",2082,105.041666666667
"SSP2 2085","FGOALS-g3",2083,111.333333333333
"SSP2 2085","FGOALS-g3",2084,92.4166666666667
"SSP2 2085","FGOALS-g3",2085,100
"SSP2 2085","FGOALS-g3",2086,106.541666666667
"SSP2 2085","FGOALS-g3",2087,106.875
"SSP2 2085","FGOALS-g3",2088,91.9166666666667
"SSP2 2085","FGOALS-g3",2089,99.125
"SSP2 2085","FGOALS-g3",2090,100.333333333333
"SSP2 2085","FGOALS-g3",2091,111.333333333333
"SSP2 2085","FGOALS-g3",2092,105.416666666667
"SSP2 2085","FGOALS-g3",2093,106.416666666667
"SSP2 2085","FGOALS-g3",2094,100.916666666667
"SSP2 2085","FGOALS-g3",2095,117.291666666667
"SSP2 2085","FGOALS-g3",2096,87.9583333333333
"SSP2 2085","FGOALS-g3",2097,119.041666666667
"SSP2 2085","FGOALS-g3",2098,103.166666666667
"SSP2 2085","FGOALS-g3",2099,99.5416666666667
"SSP2 2085","FGOALS-g3",2100,94.9583333333333
"SSP2 2085","FIO-ESM-2-0",2001,NA
"SSP2 2085","FIO-ESM-2-0",2002,105.958333333333
"SSP2 2085","FIO-ESM-2-0",2003,95.3333333333333
"SSP2 2085","FIO-ESM-2-0",2004,92.0416666666667
"SSP2 2085","FIO-ESM-2-0",2005,86.2916666666667
"SSP2 2085","FIO-ESM-2-0",2006,96.375
"SSP2 2085","FIO-ESM-2-0",2007,92.3333333333333
"SSP2 2085","FIO-ESM-2-0",2008,95
"SSP2 2085","FIO-ESM-2-0",2009,94.0416666666667
"SSP2 2085","FIO-ESM-2-0",2010,92.2083333333333
"SSP2 2085","FIO-ESM-2-0",2011,87
"SSP2 2085","FIO-ESM-2-0",2012,102.916666666667
"SSP2 2085","FIO-ESM-2-0",2013,90.0833333333333
"SSP2 2085","FIO-ESM-2-0",2014,96.375
"SSP2 2085","FIO-ESM-2-0",2015,97.5416666666667
"SSP2 2085","FIO-ESM-2-0",2016,96.3333333333333
"SSP2 2085","FIO-ESM-2-0",2017,95.125
"SSP2 2085","FIO-ESM-2-0",2018,96
"SSP2 2085","FIO-ESM-2-0",2019,105.916666666667
"SSP2 2085","FIO-ESM-2-0",2020,96.625
"SSP2 2085","FIO-ESM-2-0",2021,94.5833333333333
"SSP2 2085","FIO-ESM-2-0",2022,93.5833333333333
"SSP2 2085","FIO-ESM-2-0",2023,98.0416666666667
"SSP2 2085","FIO-ESM-2-0",2024,96.5
"SSP2 2085","FIO-ESM-2-0",2025,90.375
"SSP2 2085","FIO-ESM-2-0",2026,81.1666666666667
"SSP2 2085","FIO-ESM-2-0",2027,85.75
"SSP2 2085","FIO-ESM-2-0",2028,86.125
"SSP2 2085","FIO-ESM-2-0",2029,90.6666666666667
"SSP2 2085","FIO-ESM-2-0",2030,97.125
"SSP2 2085","FIO-ESM-2-0",2031,89.25
"SSP2 2085","FIO-ESM-2-0",2032,86.5
"SSP2 2085","FIO-ESM-2-0",2033,98.0833333333333
"SSP2 2085","FIO-ESM-2-0",2034,96.3333333333333
"SSP2 2085","FIO-ESM-2-0",2035,91.5
"SSP2 2085","FIO-ESM-2-0",2036,96.375
"SSP2 2085","FIO-ESM-2-0",2037,105.083333333333
"SSP2 2085","FIO-ESM-2-0",2038,100.166666666667
"SSP2 2085","FIO-ESM-2-0",2039,114
"SSP2 2085","FIO-ESM-2-0",2040,88.2916666666667
"SSP2 2085","FIO-ESM-2-0",2041,81.625
"SSP2 2085","FIO-ESM-2-0",2042,100
"SSP2 2085","FIO-ESM-2-0",2043,102.083333333333
"SSP2 2085","FIO-ESM-2-0",2044,88.4583333333333
"SSP2 2085","FIO-ESM-2-0",2045,102
"SSP2 2085","FIO-ESM-2-0",2046,108.208333333333
"SSP2 2085","FIO-ESM-2-0",2047,94.7083333333333
"SSP2 2085","FIO-ESM-2-0",2048,96.5
"SSP2 2085","FIO-ESM-2-0",2049,102.833333333333
"SSP2 2085","FIO-ESM-2-0",2050,95
"SSP2 2085","FIO-ESM-2-0",2051,105.958333333333
"SSP2 2085","FIO-ESM-2-0",2052,100.333333333333
"SSP2 2085","FIO-ESM-2-0",2053,85.5833333333333
"SSP2 2085","FIO-ESM-2-0",2054,95.125
"SSP2 2085","FIO-ESM-2-0",2055,88.125
"SSP2 2085","FIO-ESM-2-0",2056,89.9166666666667
"SSP2 2085","FIO-ESM-2-0",2057,99.9583333333333
"SSP2 2085","FIO-ESM-2-0",2058,94.9583333333333
"SSP2 2085","FIO-ESM-2-0",2059,95
"SSP2 2085","FIO-ESM-2-0",2060,98.2916666666667
"SSP2 2085","FIO-ESM-2-0",2061,102.166666666667
"SSP2 2085","FIO-ESM-2-0",2062,101.916666666667
"SSP2 2085","FIO-ESM-2-0",2063,97.1666666666667
"SSP2 2085","FIO-ESM-2-0",2064,96.125
"SSP2 2085","FIO-ESM-2-0",2065,86.5
"SSP2 2085","FIO-ESM-2-0",2066,94.375
"SSP2 2085","FIO-ESM-2-0",2067,84.5833333333333
"SSP2 2085","FIO-ESM-2-0",2068,92
"SSP2 2085","FIO-ESM-2-0",2069,95.1666666666667
"SSP2 2085","FIO-ESM-2-0",2070,86
"SSP2 2085","FIO-ESM-2-0",2071,93.3333333333333
"SSP2 2085","FIO-ESM-2-0",2072,87.0833333333333
"SSP2 2085","FIO-ESM-2-0",2073,89.125
"SSP2 2085","FIO-ESM-2-0",2074,97.75
"SSP2 2085","FIO-ESM-2-0",2075,97.125
"SSP2 2085","FIO-ESM-2-0",2076,99
"SSP2 2085","FIO-ESM-2-0",2077,91.25
"SSP2 2085","FIO-ESM-2-0",2078,105.958333333333
"SSP2 2085","FIO-ESM-2-0",2079,87.1666666666667
"SSP2 2085","FIO-ESM-2-0",2080,91.0416666666667
"SSP2 2085","FIO-ESM-2-0",2081,74.2916666666667
"SSP2 2085","FIO-ESM-2-0",2082,104.291666666667
"SSP2 2085","FIO-ESM-2-0",2083,109.416666666667
"SSP2 2085","FIO-ESM-2-0",2084,89.75
"SSP2 2085","FIO-ESM-2-0",2085,97.25
"SSP2 2085","FIO-ESM-2-0",2086,105.083333333333
"SSP2 2085","FIO-ESM-2-0",2087,106.041666666667
"SSP2 2085","FIO-ESM-2-0",2088,90.7083333333333
"SSP2 2085","FIO-ESM-2-0",2089,98.0416666666667
"SSP2 2085","FIO-ESM-2-0",2090,98.5833333333333
"SSP2 2085","FIO-ESM-2-0",2091,108.916666666667
"SSP2 2085","FIO-ESM-2-0",2092,103.958333333333
"SSP2 2085","FIO-ESM-2-0",2093,102.25
"SSP2 2085","FIO-ESM-2-0",2094,99.75
"SSP2 2085","FIO-ESM-2-0",2095,114.583333333333
"SSP2 2085","FIO-ESM-2-0",2096,86.1666666666667
"SSP2 2085","FIO-ESM-2-0",2097,116
"SSP2 2085","FIO-ESM-2-0",2098,101.333333333333
"SSP2 2085","FIO-ESM-2-0",2099,94.125
"SSP2 2085","FIO-ESM-2-0",2100,91.25
"SSP2 2085","GFDL-ESM4",2001,NA
"SSP2 2085","GFDL-ESM4",2002,107.166666666667
"SSP2 2085","GFDL-ESM4",2003,96.4583333333333
"SSP2 2085","GFDL-ESM4",2004,92.9583333333333
"SSP2 2085","GFDL-ESM4",2005,87.2916666666667
"SSP2 2085","GFDL-ESM4",2006,96.4166666666667
"SSP2 2085","GFDL-ESM4",2007,93.0833333333333
"SSP2 2085","GFDL-ESM4",2008,97.0833333333333
"SSP2 2085","GFDL-ESM4",2009,95.2916666666667
"SSP2 2085","GFDL-ESM4",2010,94.5416666666667
"SSP2 2085","GFDL-ESM4",2011,91.3333333333333
"SSP2 2085","GFDL-ESM4",2012,103.166666666667
"SSP2 2085","GFDL-ESM4",2013,92.1666666666667
"SSP2 2085","GFDL-ESM4",2014,99.2916666666667
"SSP2 2085","GFDL-ESM4",2015,101.041666666667
"SSP2 2085","GFDL-ESM4",2016,96.8333333333333
"SSP2 2085","GFDL-ESM4",2017,99.0416666666667
"SSP2 2085","GFDL-ESM4",2018,97.9583333333333
"SSP2 2085","GFDL-ESM4",2019,106.333333333333
"SSP2 2085","GFDL-ESM4",2020,97.3333333333333
"SSP2 2085","GFDL-ESM4",2021,95.125
"SSP2 2085","GFDL-ESM4",2022,94
"SSP2 2085","GFDL-ESM4",2023,99.25
"SSP2 2085","GFDL-ESM4",2024,98.2083333333333
"SSP2 2085","GFDL-ESM4",2025,93.0416666666667
"SSP2 2085","GFDL-ESM4",2026,82.1666666666667
"SSP2 2085","GFDL-ESM4",2027,86.3333333333333
"SSP2 2085","GFDL-ESM4",2028,87.75
"SSP2 2085","GFDL-ESM4",2029,91.75
"SSP2 2085","GFDL-ESM4",2030,98.625
"SSP2 2085","GFDL-ESM4",2031,92.1666666666667
"SSP2 2085","GFDL-ESM4",2032,88.875
"SSP2 2085","GFDL-ESM4",2033,98.8333333333333
"SSP2 2085","GFDL-ESM4",2034,98
"SSP2 2085","GFDL-ESM4",2035,95
"SSP2 2085","GFDL-ESM4",2036,97.7083333333333
"SSP2 2085","GFDL-ESM4",2037,105.291666666667
"SSP2 2085","GFDL-ESM4",2038,101.166666666667
"SSP2 2085","GFDL-ESM4",2039,115.083333333333
"SSP2 2085","GFDL-ESM4",2040,89.25
"SSP2 2085","GFDL-ESM4",2041,84
"SSP2 2085","GFDL-ESM4",2042,100
"SSP2 2085","GFDL-ESM4",2043,102.5
"SSP2 2085","GFDL-ESM4",2044,89.8333333333333
"SSP2 2085","GFDL-ESM4",2045,102.333333333333
"SSP2 2085","GFDL-ESM4",2046,110.083333333333
"SSP2 2085","GFDL-ESM4",2047,96.2916666666667
"SSP2 2085","GFDL-ESM4",2048,99.375
"SSP2 2085","GFDL-ESM4",2049,103.5
"SSP2 2085","GFDL-ESM4",2050,96.1666666666667
"SSP2 2085","GFDL-ESM4",2051,106.458333333333
"SSP2 2085","GFDL-ESM4",2052,101.083333333333
"SSP2 2085","GFDL-ESM4",2053,92.25
"SSP2 2085","GFDL-ESM4",2054,95.7916666666667
"SSP2 2085","GFDL-ESM4",2055,88.5
"SSP2 2085","GFDL-ESM4",2056,91.2916666666667
"SSP2 2085","GFDL-ESM4",2057,100.875
"SSP2 2085","GFDL-ESM4",2058,97.0833333333333
"SSP2 2085","GFDL-ESM4",2059,96.2916666666667
"SSP2 2085","GFDL-ESM4",2060,99.0416666666667
"SSP2 2085","GFDL-ESM4",2061,103.458333333333
"SSP2 2085","GFDL-ESM4",2062,105.041666666667
"SSP2 2085","GFDL-ESM4",2063,97.2916666666667
"SSP2 2085","GFDL-ESM4",2064,96.125
"SSP2 2085","GFDL-ESM4",2065,87.875
"SSP2 2085","GFDL-ESM4",2066,94.9166666666667
"SSP2 2085","GFDL-ESM4",2067,85.1666666666667
"SSP2 2085","GFDL-ESM4",2068,92.7083333333333
"SSP2 2085","GFDL-ESM4",2069,95.375
"SSP2 2085","GFDL-ESM4",2070,88.7916666666667
"SSP2 2085","GFDL-ESM4",2071,94.3333333333333
"SSP2 2085","GFDL-ESM4",2072,94.0833333333333
"SSP2 2085","GFDL-ESM4",2073,90.4583333333333
"SSP2 2085","GFDL-ESM4",2074,98.5833333333333
"SSP2 2085","GFDL-ESM4",2075,97.375
"SSP2 2085","GFDL-ESM4",2076,101
"SSP2 2085","GFDL-ESM4",2077,93.3333333333333
"SSP2 2085","GFDL-ESM4",2078,106.166666666667
"SSP2 2085","GFDL-ESM4",2079,88.25
"SSP2 2085","GFDL-ESM4",2080,92.2916666666667
"SSP2 2085","GFDL-ESM4",2081,75.9166666666667
"SSP2 2085","GFDL-ESM4",2082,104.291666666667
"SSP2 2085","GFDL-ESM4",2083,110
"SSP2 2085","GFDL-ESM4",2084,91
"SSP2 2085","GFDL-ESM4",2085,97.5416666666667
"SSP2 2085","GFDL-ESM4",2086,105.333333333333
"SSP2 2085","GFDL-ESM4",2087,106.208333333333
"SSP2 2085","GFDL-ESM4",2088,91.2083333333333
"SSP2 2085","GFDL-ESM4",2089,98.625
"SSP2 2085","GFDL-ESM4",2090,99.375
"SSP2 2085","GFDL-ESM4",2091,108.458333333333
"SSP2 2085","GFDL-ESM4",2092,104.791666666667
"SSP2 2085","GFDL-ESM4",2093,104.25
"SSP2 2085","GFDL-ESM4",2094,99.5
"SSP2 2085","GFDL-ESM4",2095,115.083333333333
"SSP2 2085","GFDL-ESM4",2096,87.0416666666667
"SSP2 2085","GFDL-ESM4",2097,117
"SSP2 2085","GFDL-ESM4",2098,102.041666666667
"SSP2 2085","GFDL-ESM4",2099,96
"SSP2 2085","GFDL-ESM4",2100,92.2916666666667
"SSP2 2085","INM-CM4-8",2001,NA
"SSP2 2085","INM-CM4-8",2002,109.041666666667
"SSP2 2085","INM-CM4-8",2003,101.166666666667
"SSP2 2085","INM-CM4-8",2004,97.3333333333333
"SSP2 2085","INM-CM4-8",2005,95.1666666666667
"SSP2 2085","INM-CM4-8",2006,95.6666666666667
"SSP2 2085","INM-CM4-8",2007,97.25
"SSP2 2085","INM-CM4-8",2008,102.125
"SSP2 2085","INM-CM4-8",2009,98.875
"SSP2 2085","INM-CM4-8",2010,97.3333333333333
"SSP2 2085","INM-CM4-8",2011,97.0416666666667
"SSP2 2085","INM-CM4-8",2012,106.25
"SSP2 2085","INM-CM4-8",2013,97.125
"SSP2 2085","INM-CM4-8",2014,105.041666666667
"SSP2 2085","INM-CM4-8",2015,113.958333333333
"SSP2 2085","INM-CM4-8",2016,105.166666666667
"SSP2 2085","INM-CM4-8",2017,101.791666666667
"SSP2 2085","INM-CM4-8",2018,101.833333333333
"SSP2 2085","INM-CM4-8",2019,114.291666666667
"SSP2 2085","INM-CM4-8",2020,100.125
"SSP2 2085","INM-CM4-8",2021,96.1666666666667
"SSP2 2085","INM-CM4-8",2022,95.75
"SSP2 2085","INM-CM4-8",2023,102.333333333333
"SSP2 2085","INM-CM4-8",2024,100.875
"SSP2 2085","INM-CM4-8",2025,95.1666666666667
"SSP2 2085","INM-CM4-8",2026,87.1666666666667
"SSP2 2085","INM-CM4-8",2027,89.3333333333333
"SSP2 2085","INM-CM4-8",2028,88.9166666666667
"SSP2 2085","INM-CM4-8",2029,94.2083333333333
"SSP2 2085","INM-CM4-8",2030,104.166666666667
"SSP2 2085","INM-CM4-8",2031,96.1666666666667
"SSP2 2085","INM-CM4-8",2032,92.9583333333333
"SSP2 2085","INM-CM4-8",2033,101.291666666667
"SSP2 2085","INM-CM4-8",2034,103
"SSP2 2085","INM-CM4-8",2035,108
"SSP2 2085","INM-CM4-8",2036,100.666666666667
"SSP2 2085","INM-CM4-8",2037,110.25
"SSP2 2085","INM-CM4-8",2038,106.208333333333
"SSP2 2085","INM-CM4-8",2039,121.041666666667
"SSP2 2085","INM-CM4-8",2040,95.125
"SSP2 2085","INM-CM4-8",2041,89.0416666666667
"SSP2 2085","INM-CM4-8",2042,103.25
"SSP2 2085","INM-CM4-8",2043,103.166666666667
"SSP2 2085","INM-CM4-8",2044,94.5
"SSP2 2085","INM-CM4-8",2045,107.083333333333
"SSP2 2085","INM-CM4-8",2046,115.041666666667
"SSP2 2085","INM-CM4-8",2047,99.375
"SSP2 2085","INM-CM4-8",2048,103.625
"SSP2 2085","INM-CM4-8",2049,107.083333333333
"SSP2 2085","INM-CM4-8",2050,100.291666666667
"SSP2 2085","INM-CM4-8",2051,113.875
"SSP2 2085","INM-CM4-8",2052,113
"SSP2 2085","INM-CM4-8",2053,98.7083333333333
"SSP2 2085","INM-CM4-8",2054,100
"SSP2 2085","INM-CM4-8",2055,91.2083333333333
"SSP2 2085","INM-CM4-8",2056,96.0416666666667
"SSP2 2085","INM-CM4-8",2057,103.333333333333
"SSP2 2085","INM-CM4-8",2058,99.9166666666667
"SSP2 2085","INM-CM4-8",2059,100.166666666667
"SSP2 2085","INM-CM4-8",2060,102.25
"SSP2 2085","INM-CM4-8",2061,105.333333333333
"SSP2 2085","INM-CM4-8",2062,108.666666666667
"SSP2 2085","INM-CM4-8",2063,101.25
"SSP2 2085","INM-CM4-8",2064,105.25
"SSP2 2085","INM-CM4-8",2065,91.4583333333333
"SSP2 2085","INM-CM4-8",2066,96.3333333333333
"SSP2 2085","INM-CM4-8",2067,92.0416666666667
"SSP2 2085","INM-CM4-8",2068,98.3333333333333
"SSP2 2085","INM-CM4-8",2069,99.1666666666667
"SSP2 2085","INM-CM4-8",2070,97.3333333333333
"SSP2 2085","INM-CM4-8",2071,98.2083333333333
"SSP2 2085","INM-CM4-8",2072,104
"SSP2 2085","INM-CM4-8",2073,92.0833333333333
"SSP2 2085","INM-CM4-8",2074,98.9166666666667
"SSP2 2085","INM-CM4-8",2075,100.375
"SSP2 2085","INM-CM4-8",2076,104.75
"SSP2 2085","INM-CM4-8",2077,95.3333333333333
"SSP2 2085","INM-CM4-8",2078,110.041666666667
"SSP2 2085","INM-CM4-8",2079,92
"SSP2 2085","INM-CM4-8",2080,94.7916666666667
"SSP2 2085","INM-CM4-8",2081,77.3333333333333
"SSP2 2085","INM-CM4-8",2082,106.416666666667
"SSP2 2085","INM-CM4-8",2083,115.041666666667
"SSP2 2085","INM-CM4-8",2084,93.0833333333333
"SSP2 2085","INM-CM4-8",2085,103.166666666667
"SSP2 2085","INM-CM4-8",2086,108.291666666667
"SSP2 2085","INM-CM4-8",2087,107.375
"SSP2 2085","INM-CM4-8",2088,93
"SSP2 2085","INM-CM4-8",2089,101.791666666667
"SSP2 2085","INM-CM4-8",2090,104.041666666667
"SSP2 2085","INM-CM4-8",2091,112.916666666667
"SSP2 2085","INM-CM4-8",2092,107.041666666667
"SSP2 2085","INM-CM4-8",2093,109
"SSP2 2085","INM-CM4-8",2094,103.333333333333
"SSP2 2085","INM-CM4-8",2095,119.333333333333
"SSP2 2085","INM-CM4-8",2096,87.9583333333333
"SSP2 2085","INM-CM4-8",2097,120.041666666667
"SSP2 2085","INM-CM4-8",2098,105.958333333333
"SSP2 2085","INM-CM4-8",2099,102.041666666667
"SSP2 2085","INM-CM4-8",2100,96.0833333333333
"SSP2 2085","INM-CM5-0",2001,NA
"SSP2 2085","INM-CM5-0",2002,106.416666666667
"SSP2 2085","INM-CM5-0",2003,95.1666666666667
"SSP2 2085","INM-CM5-0",2004,91.2083333333333
"SSP2 2085","INM-CM5-0",2005,84.0416666666667
"SSP2 2085","INM-CM5-0",2006,95.5416666666667
"SSP2 2085","INM-CM5-0",2007,91.25
"SSP2 2085","INM-CM5-0",2008,95.4166666666667
"SSP2 2085","INM-CM5-0",2009,86
"SSP2 2085","INM-CM5-0",2010,94.125
"SSP2 2085","INM-CM5-0",2011,87.125
"SSP2 2085","INM-CM5-0",2012,103.666666666667
"SSP2 2085","INM-CM5-0",2013,89.2916666666667
"SSP2 2085","INM-CM5-0",2014,99.0416666666667
"SSP2 2085","INM-CM5-0",2015,98.3333333333333
"SSP2 2085","INM-CM5-0",2016,96.1666666666667
"SSP2 2085","INM-CM5-0",2017,98.2916666666667
"SSP2 2085","INM-CM5-0",2018,96.875
"SSP2 2085","INM-CM5-0",2019,110.916666666667
"SSP2 2085","INM-CM5-0",2020,97.2083333333333
"SSP2 2085","INM-CM5-0",2021,95.0416666666667
"SSP2 2085","INM-CM5-0",2022,93.2083333333333
"SSP2 2085","INM-CM5-0",2023,98
"SSP2 2085","INM-CM5-0",2024,97.125
"SSP2 2085","INM-CM5-0",2025,90.0416666666667
"SSP2 2085","INM-CM5-0",2026,81
"SSP2 2085","INM-CM5-0",2027,84.6666666666667
"SSP2 2085","INM-CM5-0",2028,85.5
"SSP2 2085","INM-CM5-0",2029,90.3333333333333
"SSP2 2085","INM-CM5-0",2030,97.3333333333333
"SSP2 2085","INM-CM5-0",2031,79.3333333333333
"SSP2 2085","INM-CM5-0",2032,85.375
"SSP2 2085","INM-CM5-0",2033,98.7916666666667
"SSP2 2085","INM-CM5-0",2034,96.2916666666667
"SSP2 2085","INM-CM5-0",2035,92
"SSP2 2085","INM-CM5-0",2036,97.125
"SSP2 2085","INM-CM5-0",2037,106.333333333333
"SSP2 2085","INM-CM5-0",2038,100.25
"SSP2 2085","INM-CM5-0",2039,119.125
