"Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
2001-09-14 12:00:00,2001,9,14,9.278,14.889,11.722,7.874
2001-09-15 12:00:00,2001,9,15,9.278,14.611,12,0
2001-09-16 12:00:00,2001,9,16,8.278,13.889,9.833,0
2001-09-17 12:00:00,2001,9,17,7.389,12.889,9.889,2.032
2001-09-18 12:00:00,2001,9,18,4.889,14.722,9.944,0.254
2001-09-19 12:00:00,2001,9,19,10.5,13.389,11.5,0
2001-09-20 12:00:00,2001,9,20,10.778,14.278,12.278,1.016
2001-09-21 12:00:00,2001,9,21,9.778,14.778,11.444,0
2001-09-22 12:00:00,2001,9,22,8.111,14.722,11.056,9.652
2001-09-23 12:00:00,2001,9,23,7.389,16.611,11.222,0
2001-09-24 12:00:00,2001,9,24,5.389,13.5,9.833,0.762
2001-09-25 12:00:00,2001,9,25,6.278,14.889,10.778,0
2001-09-26 12:00:00,2001,9,26,8.389,16.889,12.389,0
2001-09-27 12:00:00,2001,9,27,12.278,18.278,15,2.794
2001-09-28 12:00:00,2001,9,28,11.111,20.389,14.833,0
2001-09-29 12:00:00,2001,9,29,10.278,19.5,14.667,0
2001-09-30 12:00:00,2001,9,30,13.889,20.278,16.444,0
2001-10-01 12:00:00,2001,10,1,14.222,19.222,16.833,4.064
2001-10-02 12:00:00,2001,10,2,15.611,24.722,19.667,0.254
2001-10-03 12:00:00,2001,10,3,13.111,22.222,15,2.032
2001-10-04 12:00:00,2001,10,4,8.611,17.389,13.5,0
2001-10-05 12:00:00,2001,10,5,8.5,17.389,12.278,0
2001-10-06 12:00:00,2001,10,6,10.722,19.722,16,0
2001-10-07 12:00:00,2001,10,7,14.278,18.278,15.611,4.064
2001-10-08 12:00:00,2001,10,8,11.722,16,13.667,0
2001-10-09 12:00:00,2001,10,9,11.5,16.722,13.611,0
2001-10-10 12:00:00,2001,10,10,10.389,17.722,13.444,0
2001-10-11 12:00:00,2001,10,11,11.222,19,14.167,0
2001-10-12 12:00:00,2001,10,12,7,21.111,13.889,0
2001-10-13 12:00:00,2001,10,13,10.722,23,16.5,0
2001-10-14 12:00:00,2001,10,14,12.722,21.111,16.778,0
2001-10-15 12:00:00,2001,10,15,12.5,20.722,16.333,0.254
2001-10-16 12:00:00,2001,10,16,9.722,19.222,14.333,0
2001-10-17 12:00:00,2001,10,17,8.611,16.389,12.222,0
2001-10-18 12:00:00,2001,10,18,11.389,15.278,13.222,0
2001-10-19 12:00:00,2001,10,19,11.611,18.889,14.5,3.048
2001-10-20 12:00:00,2001,10,20,9.5,19.222,13.778,0
2001-10-21 12:00:00,2001,10,21,11.778,15.5,13.167,0
2001-10-22 12:00:00,2001,10,22,7.778,17.5,12.833,0.254
2001-10-23 12:00:00,2001,10,23,7.278,17.5,10.833,0
2001-10-24 12:00:00,2001,10,24,11.111,15.889,12.722,5.08
2001-10-25 12:00:00,2001,10,25,10.778,15.722,12.5,1.016
2001-10-26 12:00:00,2001,10,26,9.389,15.389,12.5,0
2001-10-27 12:00:00,2001,10,27,11.5,15,12.611,0
2001-10-28 12:00:00,2001,10,28,8.278,12.722,10.778,2.032
2001-10-29 12:00:00,2001,10,29,7.278,12.5,10.167,8.636
2001-10-30 12:00:00,2001,10,30,10,18.722,15,0
2001-10-31 12:00:00,2001,10,31,6.722,18.111,11.889,0
2001-11-01 12:00:00,2001,11,1,5.222,10.722,7.889,0.254
2001-11-02 12:00:00,2001,11,2,3.389,12.5,6.833,0
2001-11-03 12:00:00,2001,11,3,1.722,11.889,5.778,0
2001-11-04 12:00:00,2001,11,4,1.778,9.278,5.556,0
2001-11-05 12:00:00,2001,11,5,4,10.222,7.5,0
2001-11-06 12:00:00,2001,11,6,3.889,9.278,7.389,0.254
2001-11-07 12:00:00,2001,11,7,7,11.278,9.167,0
2001-11-08 12:00:00,2001,11,8,2.111,10.111,6.333,12.192
2001-11-09 12:00:00,2001,11,9,-0.889,5,2.167,0
2001-11-10 12:00:00,2001,11,10,-3.778,5,-0.667,0
2001-11-11 12:00:00,2001,11,11,-2.611,4.278,1.556,0
2001-11-12 12:00:00,2001,11,12,3.111,8.278,6,0
2001-11-13 12:00:00,2001,11,13,2.889,8.278,5.056,0
2001-11-14 12:00:00,2001,11,14,-1.722,6.111,2.667,0.762
2001-11-15 12:00:00,2001,11,15,-4,5.722,-0.333,0
2001-11-16 12:00:00,2001,11,16,-2,5.222,2.333,0
2001-11-17 12:00:00,2001,11,17,0.222,4.889,3,0
2001-11-18 12:00:00,2001,11,18,1.722,6.389,3.778,0
2001-11-19 12:00:00,2001,11,19,2,6.889,4.722,0
2001-11-20 12:00:00,2001,11,20,5.722,7.222,6.333,0
2001-11-21 12:00:00,2001,11,21,6.389,8.389,7.222,0.762
2001-11-22 12:00:00,2001,11,22,1.611,7.722,5.778,4.318
2001-11-23 12:00:00,2001,11,23,1.5,4.389,2.889,0
2001-11-24 12:00:00,2001,11,24,2.5,5.278,3.778,0
2001-11-25 12:00:00,2001,11,25,4.5,9.222,7.5,3.048
2001-11-26 12:00:00,2001,11,26,5.778,9.222,7.167,0
2001-11-27 12:00:00,2001,11,27,3.111,6.278,4.889,1.016
2001-11-28 12:00:00,2001,11,28,3.889,7.778,6,0
2001-11-29 12:00:00,2001,11,29,3.5,8.111,6.278,0.762
2001-11-30 12:00:00,2001,11,30,7.278,11.389,10.111,0
2001-12-01 12:00:00,2001,12,1,10.278,12.389,11.444,6.096
2001-12-02 12:00:00,2001,12,2,8.389,11.611,9.222,1.016
2001-12-03 12:00:00,2001,12,3,7.278,9.778,8.667,0
2001-12-04 12:00:00,2001,12,4,-0.111,9.389,8.111,0
2001-12-05 12:00:00,2001,12,5,-0.111,11.5,7.556,1.016
2001-12-06 12:00:00,2001,12,6,4.389,11.5,7,0.508
2001-12-07 12:00:00,2001,12,7,-0.111,6,1.889,1.778
2001-12-08 12:00:00,2001,12,8,-0.278,4.889,1.556,0
2001-12-09 12:00:00,2001,12,9,-2.222,3.111,-0.056,0
2001-12-10 12:00:00,2001,12,10,-2.778,2.889,-0.389,0
2001-12-11 12:00:00,2001,12,11,-2.222,2.611,0.611,0
2001-12-12 12:00:00,2001,12,12,-2.111,4.278,2.667,0
2001-12-13 12:00:00,2001,12,13,0.722,3.722,2,0
2001-12-14 12:00:00,2001,12,14,NA,NA,NA,NA
2001-12-15 12:00:00,2001,12,15,NA,NA,NA,NA
2001-12-16 12:00:00,2001,12,16,NA,NA,NA,NA
2001-12-17 12:00:00,2001,12,17,NA,NA,NA,NA
2001-12-18 12:00:00,2001,12,18,NA,NA,NA,NA
2001-12-19 12:00:00,2001,12,19,NA,NA,NA,NA
2001-12-20 12:00:00,2001,12,20,-2.389,1,-1.333,0
2001-12-21 12:00:00,2001,12,21,-2.389,2.5,0.833,0
2001-12-22 12:00:00,2001,12,22,NA,NA,NA,NA
2001-12-23 12:00:00,2001,12,23,NA,NA,NA,NA
2001-12-24 12:00:00,2001,12,24,NA,NA,NA,NA
2001-12-25 12:00:00,2001,12,25,NA,NA,NA,NA
2001-12-26 12:00:00,2001,12,26,NA,NA,NA,NA
2001-12-27 12:00:00,2001,12,27,NA,NA,NA,NA
2001-12-28 12:00:00,2001,12,28,NA,NA,NA,NA
2001-12-29 12:00:00,2001,12,29,NA,NA,NA,NA
2001-12-30 12:00:00,2001,12,30,NA,NA,NA,NA
2001-12-31 12:00:00,2001,12,31,NA,NA,NA,NA
2002-01-01 12:00:00,2002,1,1,NA,NA,NA,NA
2002-01-02 12:00:00,2002,1,2,-3,0.278,-1.5,0
2002-01-03 12:00:00,2002,1,3,-5.889,0.5,-3.556,0
2002-01-04 12:00:00,2002,1,4,-7.889,-2.278,-5.778,0
2002-01-05 12:00:00,2002,1,5,-8.278,-0.5,-5.667,0
2002-01-06 12:00:00,2002,1,6,-9.111,0,-4.278,0
2002-01-07 12:00:00,2002,1,7,-1.278,1.278,0.611,0
2002-01-08 12:00:00,2002,1,8,-2.278,1.611,0.111,0
2002-01-09 12:00:00,2002,1,9,-3.5,0.222,-2.389,0
2002-01-10 12:00:00,2002,1,10,-6.278,0,-3.667,0
2002-01-11 12:00:00,2002,1,11,-3.778,1.889,-0.556,0.762
2002-01-12 12:00:00,2002,1,12,-0.222,3.611,1.667,0
2002-01-13 12:00:00,2002,1,13,0.5,8.222,3.278,0
2002-01-14 12:00:00,2002,1,14,-1.222,1.889,-0.167,0
2002-01-15 12:00:00,2002,1,15,-2,0.778,-0.833,0
2002-01-16 12:00:00,2002,1,16,-2,0.611,-0.444,0.762
2002-01-17 12:00:00,2002,1,17,-2.278,3.278,1.167,0
2002-01-18 12:00:00,2002,1,18,0,4.278,2.167,0
2002-01-19 12:00:00,2002,1,19,0,7.778,4.778,0
2002-01-20 12:00:00,2002,1,20,3.889,8.5,6.5,0.762
2002-01-21 12:00:00,2002,1,21,6.778,11.5,9.5,0
2002-01-22 12:00:00,2002,1,22,5.889,9.778,7.444,0
2002-01-23 12:00:00,2002,1,23,5.889,9,7.278,0
2002-01-24 12:00:00,2002,1,24,5.889,11.278,9.278,6.858
2002-01-25 12:00:00,2002,1,25,2.611,8.889,5.444,0
2002-01-26 12:00:00,2002,1,26,5.889,11.722,10.5,0.508
2002-01-27 12:00:00,2002,1,27,9.222,13,10.444,7.62
2002-01-28 12:00:00,2002,1,28,10.111,13.889,11.889,0
2002-01-29 12:00:00,2002,1,29,6.389,13.611,9.833,3.556
2002-01-30 12:00:00,2002,1,30,9.389,12.778,11.056,0
2002-01-31 12:00:00,2002,1,31,7.611,11.778,9.444,0
2002-02-01 12:00:00,2002,2,1,7.611,12,10.222,0
2002-02-02 12:00:00,2002,2,2,10.111,16.5,13.111,0
2002-02-03 12:00:00,2002,2,3,6.5,15.889,11.5,0
2002-02-04 12:00:00,2002,2,4,6.278,13.889,9.722,0
2002-02-05 12:00:00,2002,2,5,9.778,12.611,11.278,0
2002-02-06 12:00:00,2002,2,6,5.111,10.778,7.833,1.016
2002-02-07 12:00:00,2002,2,7,4.722,8.5,6.444,0
2002-02-08 12:00:00,2002,2,8,4.389,10.389,7.944,5.08
2002-02-09 12:00:00,2002,2,9,7.278,12.111,10.556,0.762
2002-02-10 12:00:00,2002,2,10,3,10,7.056,0
2002-02-11 12:00:00,2002,2,11,6.722,12.278,10.667,0.508
2002-02-12 12:00:00,2002,2,12,7.778,13.778,11.667,1.016
2002-02-13 12:00:00,2002,2,13,5.111,11.722,6.444,0
2002-02-14 12:00:00,2002,2,14,-0.778,6.222,3.611,11.684
2002-02-15 12:00:00,2002,2,15,-4.222,8.611,1.556,0
2002-02-16 12:00:00,2002,2,16,-3.5,9.389,1.944,0
2002-02-17 12:00:00,2002,2,17,-1,8.889,3.556,0
2002-02-18 12:00:00,2002,2,18,1.5,4.889,3.167,0
2002-02-19 12:00:00,2002,2,19,1.778,7.389,4,5.842
2002-02-20 12:00:00,2002,2,20,3.278,8.611,5.722,9.906
2002-02-21 12:00:00,2002,2,21,0.5,5,2.056,10.922
2002-02-22 12:00:00,2002,2,22,0.611,8.5,4.778,0.762
2002-02-23 12:00:00,2002,2,23,0.389,8.389,3.611,12.954
2002-02-24 12:00:00,2002,2,24,0.278,4.278,2.444,7.112
