"SSP_Time","GCM","Year","Frost"
"SSP5 2050","INM-CM4-8",2053,0
"SSP5 2050","INM-CM4-8",2054,0
"SSP5 2050","INM-CM4-8",2055,0
"SSP5 2050","INM-CM4-8",2056,0
"SSP5 2050","INM-CM4-8",2057,7
"SSP5 2050","INM-CM4-8",2058,2
"SSP5 2050","INM-CM4-8",2059,3
"SSP5 2050","INM-CM4-8",2060,0
"SSP5 2050","INM-CM4-8",2061,0
"SSP5 2050","INM-CM4-8",2062,0
"SSP5 2050","INM-CM4-8",2063,0
"SSP5 2050","INM-CM4-8",2064,3
"SSP5 2050","INM-CM4-8",2065,0
"SSP5 2050","INM-CM4-8",2066,0
"SSP5 2050","INM-CM4-8",2067,0
"SSP5 2050","INM-CM4-8",2068,9
"SSP5 2050","INM-CM4-8",2069,0
"SSP5 2050","INM-CM4-8",2070,34
"SSP5 2050","INM-CM4-8",2071,1
"SSP5 2050","INM-CM4-8",2072,8
"SSP5 2050","INM-CM4-8",2073,0
"SSP5 2050","INM-CM4-8",2074,2
"SSP5 2050","INM-CM4-8",2075,0
"SSP5 2050","INM-CM4-8",2076,0
"SSP5 2050","INM-CM4-8",2077,0
"SSP5 2050","INM-CM4-8",2078,0
"SSP5 2050","INM-CM4-8",2079,0
"SSP5 2050","INM-CM4-8",2080,0
"SSP5 2050","INM-CM4-8",2081,0
"SSP5 2050","INM-CM4-8",2082,0
"SSP5 2050","INM-CM4-8",2083,0
"SSP5 2050","INM-CM4-8",2084,0
"SSP5 2050","INM-CM4-8",2085,0
"SSP5 2050","INM-CM4-8",2086,0
"SSP5 2050","INM-CM4-8",2087,0
"SSP5 2050","INM-CM4-8",2088,0
"SSP5 2050","INM-CM4-8",2089,2
"SSP5 2050","INM-CM4-8",2090,9
"SSP5 2050","INM-CM4-8",2091,0
"SSP5 2050","INM-CM4-8",2092,0
"SSP5 2050","INM-CM4-8",2093,0
"SSP5 2050","INM-CM4-8",2094,0
"SSP5 2050","INM-CM4-8",2095,0
"SSP5 2050","INM-CM4-8",2096,0
"SSP5 2050","INM-CM4-8",2097,0
"SSP5 2050","INM-CM4-8",2098,3
"SSP5 2050","INM-CM4-8",2099,8
"SSP5 2050","INM-CM4-8",2100,2
"SSP5 2050","INM-CM5-0",2002,0
"SSP5 2050","INM-CM5-0",2003,12
"SSP5 2050","INM-CM5-0",2004,1
"SSP5 2050","INM-CM5-0",2005,8
"SSP5 2050","INM-CM5-0",2006,7
"SSP5 2050","INM-CM5-0",2007,0
"SSP5 2050","INM-CM5-0",2008,0
"SSP5 2050","INM-CM5-0",2009,9
"SSP5 2050","INM-CM5-0",2010,1
"SSP5 2050","INM-CM5-0",2011,0
"SSP5 2050","INM-CM5-0",2012,0
"SSP5 2050","INM-CM5-0",2013,0
"SSP5 2050","INM-CM5-0",2014,9
"SSP5 2050","INM-CM5-0",2015,27
"SSP5 2050","INM-CM5-0",2016,2
"SSP5 2050","INM-CM5-0",2017,4
"SSP5 2050","INM-CM5-0",2018,0
"SSP5 2050","INM-CM5-0",2019,4
"SSP5 2050","INM-CM5-0",2020,0
"SSP5 2050","INM-CM5-0",2021,0
"SSP5 2050","INM-CM5-0",2022,0
"SSP5 2050","INM-CM5-0",2023,0
"SSP5 2050","INM-CM5-0",2024,10
"SSP5 2050","INM-CM5-0",2025,0
"SSP5 2050","INM-CM5-0",2026,1
"SSP5 2050","INM-CM5-0",2027,0
"SSP5 2050","INM-CM5-0",2028,0
"SSP5 2050","INM-CM5-0",2029,5
"SSP5 2050","INM-CM5-0",2030,7
"SSP5 2050","INM-CM5-0",2031,2
"SSP5 2050","INM-CM5-0",2032,0
"SSP5 2050","INM-CM5-0",2033,0
"SSP5 2050","INM-CM5-0",2034,2
"SSP5 2050","INM-CM5-0",2035,0
"SSP5 2050","INM-CM5-0",2036,0
"SSP5 2050","INM-CM5-0",2037,0
"SSP5 2050","INM-CM5-0",2038,0
"SSP5 2050","INM-CM5-0",2039,21
"SSP5 2050","INM-CM5-0",2040,12
"SSP5 2050","INM-CM5-0",2041,5
"SSP5 2050","INM-CM5-0",2042,1
"SSP5 2050","INM-CM5-0",2043,0
"SSP5 2050","INM-CM5-0",2044,0
"SSP5 2050","INM-CM5-0",2045,0
"SSP5 2050","INM-CM5-0",2046,0
"SSP5 2050","INM-CM5-0",2047,0
"SSP5 2050","INM-CM5-0",2048,4
"SSP5 2050","INM-CM5-0",2049,7
"SSP5 2050","INM-CM5-0",2050,2
"SSP5 2050","INM-CM5-0",2051,0
"SSP5 2050","INM-CM5-0",2052,0
"SSP5 2050","INM-CM5-0",2053,0
"SSP5 2050","INM-CM5-0",2054,8
"SSP5 2050","INM-CM5-0",2055,0
"SSP5 2050","INM-CM5-0",2056,0
"SSP5 2050","INM-CM5-0",2057,0
"SSP5 2050","INM-CM5-0",2058,2
"SSP5 2050","INM-CM5-0",2059,0
"SSP5 2050","INM-CM5-0",2060,0
"SSP5 2050","INM-CM5-0",2061,1
"SSP5 2050","INM-CM5-0",2062,1
"SSP5 2050","INM-CM5-0",2063,2
"SSP5 2050","INM-CM5-0",2064,12
"SSP5 2050","INM-CM5-0",2065,0
"SSP5 2050","INM-CM5-0",2066,0
"SSP5 2050","INM-CM5-0",2067,0
"SSP5 2050","INM-CM5-0",2068,7
"SSP5 2050","INM-CM5-0",2069,0
"SSP5 2050","INM-CM5-0",2070,0
"SSP5 2050","INM-CM5-0",2071,0
"SSP5 2050","INM-CM5-0",2072,0
"SSP5 2050","INM-CM5-0",2073,0
"SSP5 2050","INM-CM5-0",2074,0
"SSP5 2050","INM-CM5-0",2075,0
"SSP5 2050","INM-CM5-0",2076,17
"SSP5 2050","INM-CM5-0",2077,0
"SSP5 2050","INM-CM5-0",2078,0
"SSP5 2050","INM-CM5-0",2079,0
"SSP5 2050","INM-CM5-0",2080,3
"SSP5 2050","INM-CM5-0",2081,0
"SSP5 2050","INM-CM5-0",2082,0
"SSP5 2050","INM-CM5-0",2083,1
"SSP5 2050","INM-CM5-0",2084,0
"SSP5 2050","INM-CM5-0",2085,28
"SSP5 2050","INM-CM5-0",2086,0
"SSP5 2050","INM-CM5-0",2087,0
"SSP5 2050","INM-CM5-0",2088,0
"SSP5 2050","INM-CM5-0",2089,5
"SSP5 2050","INM-CM5-0",2090,0
"SSP5 2050","INM-CM5-0",2091,0
"SSP5 2050","INM-CM5-0",2092,0
"SSP5 2050","INM-CM5-0",2093,0
"SSP5 2050","INM-CM5-0",2094,0
"SSP5 2050","INM-CM5-0",2095,0
"SSP5 2050","INM-CM5-0",2096,0
"SSP5 2050","INM-CM5-0",2097,0
"SSP5 2050","INM-CM5-0",2098,0
"SSP5 2050","INM-CM5-0",2099,5
"SSP5 2050","INM-CM5-0",2100,3
"SSP5 2050","IPSL-CM6A-LR",2002,0
"SSP5 2050","IPSL-CM6A-LR",2003,7
"SSP5 2050","IPSL-CM6A-LR",2004,0
"SSP5 2050","IPSL-CM6A-LR",2005,0
"SSP5 2050","IPSL-CM6A-LR",2006,0
"SSP5 2050","IPSL-CM6A-LR",2007,0
"SSP5 2050","IPSL-CM6A-LR",2008,0
"SSP5 2050","IPSL-CM6A-LR",2009,30
"SSP5 2050","IPSL-CM6A-LR",2010,0
"SSP5 2050","IPSL-CM6A-LR",2011,0
"SSP5 2050","IPSL-CM6A-LR",2012,0
"SSP5 2050","IPSL-CM6A-LR",2013,0
"SSP5 2050","IPSL-CM6A-LR",2014,6
"SSP5 2050","IPSL-CM6A-LR",2015,11
"SSP5 2050","IPSL-CM6A-LR",2016,1
"SSP5 2050","IPSL-CM6A-LR",2017,3
"SSP5 2050","IPSL-CM6A-LR",2018,0
"SSP5 2050","IPSL-CM6A-LR",2019,5
"SSP5 2050","IPSL-CM6A-LR",2020,0
"SSP5 2050","IPSL-CM6A-LR",2021,0
"SSP5 2050","IPSL-CM6A-LR",2022,0
"SSP5 2050","IPSL-CM6A-LR",2023,0
"SSP5 2050","IPSL-CM6A-LR",2024,8
"SSP5 2050","IPSL-CM6A-LR",2025,0
"SSP5 2050","IPSL-CM6A-LR",2026,0
"SSP5 2050","IPSL-CM6A-LR",2027,0
"SSP5 2050","IPSL-CM6A-LR",2028,0
"SSP5 2050","IPSL-CM6A-LR",2029,4
"SSP5 2050","IPSL-CM6A-LR",2030,4
"SSP5 2050","IPSL-CM6A-LR",2031,2
"SSP5 2050","IPSL-CM6A-LR",2032,0
"SSP5 2050","IPSL-CM6A-LR",2033,0
"SSP5 2050","IPSL-CM6A-LR",2034,1
"SSP5 2050","IPSL-CM6A-LR",2035,0
"SSP5 2050","IPSL-CM6A-LR",2036,0
"SSP5 2050","IPSL-CM6A-LR",2037,0
"SSP5 2050","IPSL-CM6A-LR",2038,0
"SSP5 2050","IPSL-CM6A-LR",2039,10
"SSP5 2050","IPSL-CM6A-LR",2040,9
"SSP5 2050","IPSL-CM6A-LR",2041,2
"SSP5 2050","IPSL-CM6A-LR",2042,0
"SSP5 2050","IPSL-CM6A-LR",2043,0
"SSP5 2050","IPSL-CM6A-LR",2044,0
"SSP5 2050","IPSL-CM6A-LR",2045,0
"SSP5 2050","IPSL-CM6A-LR",2046,0
"SSP5 2050","IPSL-CM6A-LR",2047,0
"SSP5 2050","IPSL-CM6A-LR",2048,8
"SSP5 2050","IPSL-CM6A-LR",2049,7
"SSP5 2050","IPSL-CM6A-LR",2050,1
"SSP5 2050","IPSL-CM6A-LR",2051,0
"SSP5 2050","IPSL-CM6A-LR",2052,0
"SSP5 2050","IPSL-CM6A-LR",2053,0
"SSP5 2050","IPSL-CM6A-LR",2054,3
"SSP5 2050","IPSL-CM6A-LR",2055,0
"SSP5 2050","IPSL-CM6A-LR",2056,0
"SSP5 2050","IPSL-CM6A-LR",2057,0
"SSP5 2050","IPSL-CM6A-LR",2058,0
"SSP5 2050","IPSL-CM6A-LR",2059,2
"SSP5 2050","IPSL-CM6A-LR",2060,0
"SSP5 2050","IPSL-CM6A-LR",2061,0
"SSP5 2050","IPSL-CM6A-LR",2062,0
"SSP5 2050","IPSL-CM6A-LR",2063,1
"SSP5 2050","IPSL-CM6A-LR",2064,5
"SSP5 2050","IPSL-CM6A-LR",2065,0
"SSP5 2050","IPSL-CM6A-LR",2066,0
"SSP5 2050","IPSL-CM6A-LR",2067,0
"SSP5 2050","IPSL-CM6A-LR",2068,0
"SSP5 2050","IPSL-CM6A-LR",2069,0
"SSP5 2050","IPSL-CM6A-LR",2070,0
"SSP5 2050","IPSL-CM6A-LR",2071,0
"SSP5 2050","IPSL-CM6A-LR",2072,0
"SSP5 2050","IPSL-CM6A-LR",2073,0
"SSP5 2050","IPSL-CM6A-LR",2074,1
"SSP5 2050","IPSL-CM6A-LR",2075,0
"SSP5 2050","IPSL-CM6A-LR",2076,12
"SSP5 2050","IPSL-CM6A-LR",2077,0
"SSP5 2050","IPSL-CM6A-LR",2078,0
"SSP5 2050","IPSL-CM6A-LR",2079,0
"SSP5 2050","IPSL-CM6A-LR",2080,0
"SSP5 2050","IPSL-CM6A-LR",2081,0
"SSP5 2050","IPSL-CM6A-LR",2082,0
"SSP5 2050","IPSL-CM6A-LR",2083,0
"SSP5 2050","IPSL-CM6A-LR",2084,0
"SSP5 2050","IPSL-CM6A-LR",2085,25
"SSP5 2050","IPSL-CM6A-LR",2086,0
"SSP5 2050","IPSL-CM6A-LR",2087,0
"SSP5 2050","IPSL-CM6A-LR",2088,0
"SSP5 2050","IPSL-CM6A-LR",2089,2
"SSP5 2050","IPSL-CM6A-LR",2090,0
"SSP5 2050","IPSL-CM6A-LR",2091,0
"SSP5 2050","IPSL-CM6A-LR",2092,0
"SSP5 2050","IPSL-CM6A-LR",2093,6
"SSP5 2050","IPSL-CM6A-LR",2094,0
"SSP5 2050","IPSL-CM6A-LR",2095,0
"SSP5 2050","IPSL-CM6A-LR",2096,0
"SSP5 2050","IPSL-CM6A-LR",2097,0
"SSP5 2050","IPSL-CM6A-LR",2098,0
"SSP5 2050","IPSL-CM6A-LR",2099,4
"SSP5 2050","IPSL-CM6A-LR",2100,0
"SSP5 2050","MIROC6",2002,0
"SSP5 2050","MIROC6",2003,12
"SSP5 2050","MIROC6",2004,0
"SSP5 2050","MIROC6",2005,1
"SSP5 2050","MIROC6",2006,7
"SSP5 2050","MIROC6",2007,0
"SSP5 2050","MIROC6",2008,0
"SSP5 2050","MIROC6",2009,35
"SSP5 2050","MIROC6",2010,0
"SSP5 2050","MIROC6",2011,0
"SSP5 2050","MIROC6",2012,0
"SSP5 2050","MIROC6",2013,0
"SSP5 2050","MIROC6",2014,6
"SSP5 2050","MIROC6",2015,25
"SSP5 2050","MIROC6",2016,2
"SSP5 2050","MIROC6",2017,4
"SSP5 2050","MIROC6",2018,0
"SSP5 2050","MIROC6",2019,6
"SSP5 2050","MIROC6",2020,0
"SSP5 2050","MIROC6",2021,0
"SSP5 2050","MIROC6",2022,0
"SSP5 2050","MIROC6",2023,0
"SSP5 2050","MIROC6",2024,10
"SSP5 2050","MIROC6",2025,0
"SSP5 2050","MIROC6",2026,1
"SSP5 2050","MIROC6",2027,0
"SSP5 2050","MIROC6",2028,0
"SSP5 2050","MIROC6",2029,4
"SSP5 2050","MIROC6",2030,14
"SSP5 2050","MIROC6",2031,2
"SSP5 2050","MIROC6",2032,0
"SSP5 2050","MIROC6",2033,0
"SSP5 2050","MIROC6",2034,2
"SSP5 2050","MIROC6",2035,0
"SSP5 2050","MIROC6",2036,0
"SSP5 2050","MIROC6",2037,1
"SSP5 2050","MIROC6",2038,0
"SSP5 2050","MIROC6",2039,16
"SSP5 2050","MIROC6",2040,10
"SSP5 2050","MIROC6",2041,2
"SSP5 2050","MIROC6",2042,1
"SSP5 2050","MIROC6",2043,5
"SSP5 2050","MIROC6",2044,0
"SSP5 2050","MIROC6",2045,0
"SSP5 2050","MIROC6",2046,0
"SSP5 2050","MIROC6",2047,0
"SSP5 2050","MIROC6",2048,4
"SSP5 2050","MIROC6",2049,7
"SSP5 2050","MIROC6",2050,2
"SSP5 2050","MIROC6",2051,0
"SSP5 2050","MIROC6",2052,0
"SSP5 2050","MIROC6",2053,0
"SSP5 2050","MIROC6",2054,3
"SSP5 2050","MIROC6",2055,0
"SSP5 2050","MIROC6",2056,0
"SSP5 2050","MIROC6",2057,0
"SSP5 2050","MIROC6",2058,0
"SSP5 2050","MIROC6",2059,0
"SSP5 2050","MIROC6",2060,0
"SSP5 2050","MIROC6",2061,1
"SSP5 2050","MIROC6",2062,0
"SSP5 2050","MIROC6",2063,0
"SSP5 2050","MIROC6",2064,5
"SSP5 2050","MIROC6",2065,0
"SSP5 2050","MIROC6",2066,0
"SSP5 2050","MIROC6",2067,0
"SSP5 2050","MIROC6",2068,2
"SSP5 2050","MIROC6",2069,0
"SSP5 2050","MIROC6",2070,0
"SSP5 2050","MIROC6",2071,0
"SSP5 2050","MIROC6",2072,17
"SSP5 2050","MIROC6",2073,0
"SSP5 2050","MIROC6",2074,0
"SSP5 2050","MIROC6",2075,0
"SSP5 2050","MIROC6",2076,13
"SSP5 2050","MIROC6",2077,0
"SSP5 2050","MIROC6",2078,0
"SSP5 2050","MIROC6",2079,0
"SSP5 2050","MIROC6",2080,1
"SSP5 2050","MIROC6",2081,0
"SSP5 2050","MIROC6",2082,4
"SSP5 2050","MIROC6",2083,0
"SSP5 2050","MIROC6",2084,0
"SSP5 2050","MIROC6",2085,25
"SSP5 2050","MIROC6",2086,0
"SSP5 2050","MIROC6",2087,0
"SSP5 2050","MIROC6",2088,0
"SSP5 2050","MIROC6",2089,5
"SSP5 2050","MIROC6",2090,0
"SSP5 2050","MIROC6",2091,0
"SSP5 2050","MIROC6",2092,0
"SSP5 2050","MIROC6",2093,7
"SSP5 2050","MIROC6",2094,0
"SSP5 2050","MIROC6",2095,0
"SSP5 2050","MIROC6",2096,0
"SSP5 2050","MIROC6",2097,0
"SSP5 2050","MIROC6",2098,0
"SSP5 2050","MIROC6",2099,5
"SSP5 2050","MIROC6",2100,3
"SSP5 2050","MPI-ESM1-2-LR",2002,16
"SSP5 2050","MPI-ESM1-2-LR",2003,7
"SSP5 2050","MPI-ESM1-2-LR",2004,1
"SSP5 2050","MPI-ESM1-2-LR",2005,9
"SSP5 2050","MPI-ESM1-2-LR",2006,0
"SSP5 2050","MPI-ESM1-2-LR",2007,15
"SSP5 2050","MPI-ESM1-2-LR",2008,1
"SSP5 2050","MPI-ESM1-2-LR",2009,0
"SSP5 2050","MPI-ESM1-2-LR",2010,0
"SSP5 2050","MPI-ESM1-2-LR",2011,4
"SSP5 2050","MPI-ESM1-2-LR",2012,0
"SSP5 2050","MPI-ESM1-2-LR",2013,0
"SSP5 2050","MPI-ESM1-2-LR",2014,13
"SSP5 2050","MPI-ESM1-2-LR",2015,21
"SSP5 2050","MPI-ESM1-2-LR",2016,2
"SSP5 2050","MPI-ESM1-2-LR",2017,5
"SSP5 2050","MPI-ESM1-2-LR",2018,0
"SSP5 2050","MPI-ESM1-2-LR",2019,0
"SSP5 2050","MPI-ESM1-2-LR",2020,0
"SSP5 2050","MPI-ESM1-2-LR",2021,0
"SSP5 2050","MPI-ESM1-2-LR",2022,0
"SSP5 2050","MPI-ESM1-2-LR",2023,0
"SSP5 2050","MPI-ESM1-2-LR",2024,7
"SSP5 2050","MPI-ESM1-2-LR",2025,12
"SSP5 2050","MPI-ESM1-2-LR",2026,0
"SSP5 2050","MPI-ESM1-2-LR",2027,0
"SSP5 2050","MPI-ESM1-2-LR",2028,0
"SSP5 2050","MPI-ESM1-2-LR",2029,0
"SSP5 2050","MPI-ESM1-2-LR",2030,3
"SSP5 2050","MPI-ESM1-2-LR",2031,0
"SSP5 2050","MPI-ESM1-2-LR",2032,0
"SSP5 2050","MPI-ESM1-2-LR",2033,0
"SSP5 2050","MPI-ESM1-2-LR",2034,3
"SSP5 2050","MPI-ESM1-2-LR",2035,0
"SSP5 2050","MPI-ESM1-2-LR",2036,0
"SSP5 2050","MPI-ESM1-2-LR",2037,0
"SSP5 2050","MPI-ESM1-2-LR",2038,0
"SSP5 2050","MPI-ESM1-2-LR",2039,4
"SSP5 2050","MPI-ESM1-2-LR",2040,0
"SSP5 2050","MPI-ESM1-2-LR",2041,2
"SSP5 2050","MPI-ESM1-2-LR",2042,2
"SSP5 2050","MPI-ESM1-2-LR",2043,0
"SSP5 2050","MPI-ESM1-2-LR",2044,0
"SSP5 2050","MPI-ESM1-2-LR",2045,0
"SSP5 2050","MPI-ESM1-2-LR",2046,0
"SSP5 2050","MPI-ESM1-2-LR",2047,0
"SSP5 2050","MPI-ESM1-2-LR",2048,5
"SSP5 2050","MPI-ESM1-2-LR",2049,1
"SSP5 2050","MPI-ESM1-2-LR",2050,4
"SSP5 2050","MPI-ESM1-2-LR",2051,0
"SSP5 2050","MPI-ESM1-2-LR",2052,0
"SSP5 2050","MPI-ESM1-2-LR",2053,1
"SSP5 2050","MPI-ESM1-2-LR",2054,2
"SSP5 2050","MPI-ESM1-2-LR",2055,0
"SSP5 2050","MPI-ESM1-2-LR",2056,0
"SSP5 2050","MPI-ESM1-2-LR",2057,8
"SSP5 2050","MPI-ESM1-2-LR",2058,8
"SSP5 2050","MPI-ESM1-2-LR",2059,4
"SSP5 2050","MPI-ESM1-2-LR",2060,0
"SSP5 2050","MPI-ESM1-2-LR",2061,0
"SSP5 2050","MPI-ESM1-2-LR",2062,0
"SSP5 2050","MPI-ESM1-2-LR",2063,0
"SSP5 2050","MPI-ESM1-2-LR",2064,6
"SSP5 2050","MPI-ESM1-2-LR",2065,0
"SSP5 2050","MPI-ESM1-2-LR",2066,0
"SSP5 2050","MPI-ESM1-2-LR",2067,0
"SSP5 2050","MPI-ESM1-2-LR",2068,16
"SSP5 2050","MPI-ESM1-2-LR",2069,0
"SSP5 2050","MPI-ESM1-2-LR",2070,38
"SSP5 2050","MPI-ESM1-2-LR",2071,2
"SSP5 2050","MPI-ESM1-2-LR",2072,11
"SSP5 2050","MPI-ESM1-2-LR",2073,0
"SSP5 2050","MPI-ESM1-2-LR",2074,3
"SSP5 2050","MPI-ESM1-2-LR",2075,0
"SSP5 2050","MPI-ESM1-2-LR",2076,0
"SSP5 2050","MPI-ESM1-2-LR",2077,0
"SSP5 2050","MPI-ESM1-2-LR",2078,1
"SSP5 2050","MPI-ESM1-2-LR",2079,0
"SSP5 2050","MPI-ESM1-2-LR",2080,0
"SSP5 2050","MPI-ESM1-2-LR",2081,0
"SSP5 2050","MPI-ESM1-2-LR",2082,0
"SSP5 2050","MPI-ESM1-2-LR",2083,0
"SSP5 2050","MPI-ESM1-2-LR",2084,0
"SSP5 2050","MPI-ESM1-2-LR",2085,0
"SSP5 2050","MPI-ESM1-2-LR",2086,0
"SSP5 2050","MPI-ESM1-2-LR",2087,0
"SSP5 2050","MPI-ESM1-2-LR",2088,0
"SSP5 2050","MPI-ESM1-2-LR",2089,0
"SSP5 2050","MPI-ESM1-2-LR",2090,10
"SSP5 2050","MPI-ESM1-2-LR",2091,0
"SSP5 2050","MPI-ESM1-2-LR",2092,0
"SSP5 2050","MPI-ESM1-2-LR",2093,0
"SSP5 2050","MPI-ESM1-2-LR",2094,0
"SSP5 2050","MPI-ESM1-2-LR",2095,0
"SSP5 2050","MPI-ESM1-2-LR",2096,0
"SSP5 2050","MPI-ESM1-2-LR",2097,0
"SSP5 2050","MPI-ESM1-2-LR",2098,12
"SSP5 2050","MPI-ESM1-2-LR",2099,13
"SSP5 2050","MPI-ESM1-2-LR",2100,4
"SSP5 2050","MRI-ESM2-0",2002,24
"SSP5 2050","MRI-ESM2-0",2003,9
"SSP5 2050","MRI-ESM2-0",2004,0
"SSP5 2050","MRI-ESM2-0",2005,11
"SSP5 2050","MRI-ESM2-0",2006,0
"SSP5 2050","MRI-ESM2-0",2007,5
"SSP5 2050","MRI-ESM2-0",2008,0
"SSP5 2050","MRI-ESM2-0",2009,15
"SSP5 2050","MRI-ESM2-0",2010,0
"SSP5 2050","MRI-ESM2-0",2011,3
"SSP5 2050","MRI-ESM2-0",2012,0
"SSP5 2050","MRI-ESM2-0",2013,0
"SSP5 2050","MRI-ESM2-0",2014,0
"SSP5 2050","MRI-ESM2-0",2015,27
"SSP5 2050","MRI-ESM2-0",2016,0
"SSP5 2050","MRI-ESM2-0",2017,4
"SSP5 2050","MRI-ESM2-0",2018,0
"SSP5 2050","MRI-ESM2-0",2019,2
"SSP5 2050","MRI-ESM2-0",2020,0
"SSP5 2050","MRI-ESM2-0",2021,0
"SSP5 2050","MRI-ESM2-0",2022,0
"SSP5 2050","MRI-ESM2-0",2023,0
"SSP5 2050","MRI-ESM2-0",2024,11
"SSP5 2050","MRI-ESM2-0",2025,0
"SSP5 2050","MRI-ESM2-0",2026,2
"SSP5 2050","MRI-ESM2-0",2027,0
"SSP5 2050","MRI-ESM2-0",2028,0
"SSP5 2050","MRI-ESM2-0",2029,0
"SSP5 2050","MRI-ESM2-0",2030,5
"SSP5 2050","MRI-ESM2-0",2031,3
"SSP5 2050","MRI-ESM2-0",2032,0
"SSP5 2050","MRI-ESM2-0",2033,0
"SSP5 2050","MRI-ESM2-0",2034,2
"SSP5 2050","MRI-ESM2-0",2035,0
"SSP5 2050","MRI-ESM2-0",2036,0
"SSP5 2050","MRI-ESM2-0",2037,0
"SSP5 2050","MRI-ESM2-0",2038,0
"SSP5 2050","MRI-ESM2-0",2039,16
"SSP5 2050","MRI-ESM2-0",2040,7
"SSP5 2050","MRI-ESM2-0",2041,4
"SSP5 2050","MRI-ESM2-0",2042,1
"SSP5 2050","MRI-ESM2-0",2043,0
"SSP5 2050","MRI-ESM2-0",2044,0
"SSP5 2050","MRI-ESM2-0",2045,0
"SSP5 2050","MRI-ESM2-0",2046,0
"SSP5 2050","MRI-ESM2-0",2047,0
"SSP5 2050","MRI-ESM2-0",2048,4
"SSP5 2050","MRI-ESM2-0",2049,0
"SSP5 2050","MRI-ESM2-0",2050,2
"SSP5 2050","MRI-ESM2-0",2051,0
"SSP5 2050","MRI-ESM2-0",2052,7
"SSP5 2050","MRI-ESM2-0",2053,5
"SSP5 2050","MRI-ESM2-0",2054,0
"SSP5 2050","MRI-ESM2-0",2055,0
"SSP5 2050","MRI-ESM2-0",2056,0
"SSP5 2050","MRI-ESM2-0",2057,0
"SSP5 2050","MRI-ESM2-0",2058,4
"SSP5 2050","MRI-ESM2-0",2059,3
"SSP5 2050","MRI-ESM2-0",2060,0
"SSP5 2050","MRI-ESM2-0",2061,0
"SSP5 2050","MRI-ESM2-0",2062,1
"SSP5 2050","MRI-ESM2-0",2063,0
"SSP5 2050","MRI-ESM2-0",2064,4
"SSP5 2050","MRI-ESM2-0",2065,0
"SSP5 2050","MRI-ESM2-0",2066,0
"SSP5 2050","MRI-ESM2-0",2067,0
"SSP5 2050","MRI-ESM2-0",2068,9
"SSP5 2050","MRI-ESM2-0",2069,0
"SSP5 2050","MRI-ESM2-0",2070,14
"SSP5 2050","MRI-ESM2-0",2071,1
"SSP5 2050","MRI-ESM2-0",2072,25
"SSP5 2050","MRI-ESM2-0",2073,0
"SSP5 2050","MRI-ESM2-0",2074,3
"SSP5 2050","MRI-ESM2-0",2075,0
"SSP5 2050","MRI-ESM2-0",2076,0
"SSP5 2050","MRI-ESM2-0",2077,0
"SSP5 2050","MRI-ESM2-0",2078,0
"SSP5 2050","MRI-ESM2-0",2079,0
"SSP5 2050","MRI-ESM2-0",2080,0
"SSP5 2050","MRI-ESM2-0",2081,0
"SSP5 2050","MRI-ESM2-0",2082,0
"SSP5 2050","MRI-ESM2-0",2083,2
"SSP5 2050","MRI-ESM2-0",2084,0
"SSP5 2050","MRI-ESM2-0",2085,0
"SSP5 2050","MRI-ESM2-0",2086,0
"SSP5 2050","MRI-ESM2-0",2087,0
"SSP5 2050","MRI-ESM2-0",2088,0
"SSP5 2050","MRI-ESM2-0",2089,4
"SSP5 2050","MRI-ESM2-0",2090,0
"SSP5 2050","MRI-ESM2-0",2091,0
"SSP5 2050","MRI-ESM2-0",2092,0
"SSP5 2050","MRI-ESM2-0",2093,0
"SSP5 2050","MRI-ESM2-0",2094,0
"SSP5 2050","MRI-ESM2-0",2095,0
"SSP5 2050","MRI-ESM2-0",2096,0
"SSP5 2050","MRI-ESM2-0",2097,0
"SSP5 2050","MRI-ESM2-0",2098,0
"SSP5 2050","MRI-ESM2-0",2099,7
"SSP5 2050","MRI-ESM2-0",2100,3
"SSP5 2050","NESM3",2002,11
"SSP5 2050","NESM3",2003,0
"SSP5 2050","NESM3",2004,0
"SSP5 2050","NESM3",2005,7
"SSP5 2050","NESM3",2006,0
"SSP5 2050","NESM3",2007,7
"SSP5 2050","NESM3",2008,0
"SSP5 2050","NESM3",2009,11
"SSP5 2050","NESM3",2010,0
"SSP5 2050","NESM3",2011,2
"SSP5 2050","NESM3",2012,0
"SSP5 2050","NESM3",2013,0
"SSP5 2050","NESM3",2014,0
"SSP5 2050","NESM3",2015,16
"SSP5 2050","NESM3",2016,0
"SSP5 2050","NESM3",2017,2
"SSP5 2050","NESM3",2018,0
"SSP5 2050","NESM3",2019,1
"SSP5 2050","NESM3",2020,0
"SSP5 2050","NESM3",2021,0
"SSP5 2050","NESM3",2022,0
"SSP5 2050","NESM3",2023,0
"SSP5 2050","NESM3",2024,2
"SSP5 2050","NESM3",2025,0
"SSP5 2050","NESM3",2026,0
"SSP5 2050","NESM3",2027,0
"SSP5 2050","NESM3",2028,0
"SSP5 2050","NESM3",2029,0
"SSP5 2050","NESM3",2030,0
"SSP5 2050","NESM3",2031,1
"SSP5 2050","NESM3",2032,0
"SSP5 2050","NESM3",2033,0
"SSP5 2050","NESM3",2034,0
"SSP5 2050","NESM3",2035,0
"SSP5 2050","NESM3",2036,0
"SSP5 2050","NESM3",2037,0
