"Year","Month","Day","Tmin","Tmax","Data_source","Date"
2079,11,28,-3.81108120031418,12.2857167843436,"simulated","2000-11-28"
2079,11,29,-0.0438242700272315,8.84466069438122,"simulated","2000-11-29"
2079,11,30,-5.52497650268398,8.36173798930709,"simulated","2000-11-30"
2079,12,1,-7.59475401065849,3.9588214803015,"simulated","2000-12-01"
2079,12,2,-6.28871300109055,5.87804700533434,"simulated","2000-12-02"
2079,12,3,-3.16589982306436,4.66415805447235,"simulated","2000-12-03"
2079,12,4,-7.55567086679727,10.8320449128551,"simulated","2000-12-04"
2079,12,5,-5.27074049015127,9.23396398912281,"simulated","2000-12-05"
2079,12,6,-5.86686284290316,8.63722214591779,"simulated","2000-12-06"
2079,12,7,-2.92706268150555,6.46127193260874,"simulated","2000-12-07"
2079,12,8,-5.44505954818235,5.65869190820626,"simulated","2000-12-08"
2079,12,9,-17.940272404147,-8.44203090104005,"simulated","2000-12-09"
2079,12,10,-12.4307069289617,-0.888806139177636,"simulated","2000-12-10"
2079,12,11,-8.79635933272936,1.20423270342993,"simulated","2000-12-11"
2079,12,12,-11.9204209441229,-0.864649856366445,"simulated","2000-12-12"
2079,12,13,-17.7555299838479,-8.86823589938643,"simulated","2000-12-13"
2079,12,14,-14.185882635166,-9.18774503120663,"simulated","2000-12-14"
2079,12,15,-13.2695293025814,-4.39003620497425,"simulated","2000-12-15"
2079,12,16,-8.25384061368562,6.75065212543013,"simulated","2000-12-16"
2079,12,17,-11.2023571402385,5.96264491976072,"simulated","2000-12-17"
2079,12,18,-18.2503748183053,-1.0853727583061,"simulated","2000-12-18"
2079,12,19,-13.2055884549277,-0.371483614989674,"simulated","2000-12-19"
2079,12,20,-5.23485719062304,1.48827469241571,"simulated","2000-12-20"
2079,12,21,2.67569951826719,4.28713182515588,"simulated","2000-12-21"
2079,12,22,-2.12258816190207,1.2109328063788,"simulated","2000-12-22"
2079,12,23,-4.72080083220231,5.77197582172975,"simulated","2000-12-23"
2079,12,24,-6.57205855756524,7.7995409773518,"simulated","2000-12-24"
2079,12,25,-4.22548069500345,9.16858422569084,"simulated","2000-12-25"
2079,12,26,-1.1308046501972,7.15080894647783,"simulated","2000-12-26"
2079,12,27,-5.36558758471651,9.13827435359849,"simulated","2000-12-27"
2079,12,28,1.72522539416663,5.61549347728649,"simulated","2000-12-28"
2079,12,29,-3.50866111321979,3.71406572171039,"simulated","2000-12-29"
2079,12,30,-6.49549754318455,3.50175290054178,"simulated","2000-12-30"
2079,12,31,-9.5472395889454,3.83862271590451,"simulated","2000-12-31"
2080,1,1,-8.53562066480288,5.8438152500492,"simulated","2000-01-01"
2080,1,2,-9.67680504279233,5.30683192485808,"simulated","2000-01-02"
2080,1,3,-6.8640998610063,7.64582525854363,"simulated","2000-01-03"
2080,1,4,-3.2936082668492,8.92882383388003,"simulated","2000-01-04"
2080,1,5,-1.1623486304671,6.67040832796464,"simulated","2000-01-05"
2080,1,6,-7.41079299402811,4.92252289116129,"simulated","2000-01-06"
2080,1,7,-7.36927435051633,4.86073414778634,"simulated","2000-01-07"
2080,1,8,-6.41407947875771,6.25965055002702,"simulated","2000-01-08"
2080,1,9,-10.1398861766268,-4.36132288555559,"simulated","2000-01-09"
2080,1,10,-10.2387946715436,-4.62598968083573,"simulated","2000-01-10"
2080,1,11,-7.48798654070583,-5.37751650060072,"simulated","2000-01-11"
2080,1,12,-3.41265284206461,-0.0788881845920217,"simulated","2000-01-12"
2080,1,13,-0.290974345788053,1.32038530423864,"simulated","2000-01-13"
2080,1,14,-2.5070548228962,-0.505586377874642,"simulated","2000-01-14"
2080,1,15,-9.97830063553713,0.020755809656424,"simulated","2000-01-15"
2080,1,16,-15.2784377852572,-1.88787439813127,"simulated","2000-01-16"
2080,1,17,-13.2126117661573,1.29604846023501,"simulated","2000-01-17"
2080,1,18,2.3694009841272,6.87052411418162,"simulated","2000-01-18"
2080,1,19,2.98646392180391,4.09784687783953,"simulated","2000-01-19"
2080,1,20,-0.764422926924588,1.45831436974691,"simulated","2000-01-20"
2080,1,21,-4.77499583206796,1.94558279511924,"simulated","2000-01-21"
2080,1,22,-10.5144453231541,-3.79377309397676,"simulated","2000-01-22"
2080,1,23,-4.83336142862316,2.33143642090819,"simulated","2000-01-23"
2080,1,24,-12.6367337156898,0.0280356170657816,"simulated","2000-01-24"
2080,1,25,-11.6190109020639,3.88861447356619,"simulated","2000-01-25"
2080,1,26,-11.9817297343922,0.238534457314644,"simulated","2000-01-26"
2080,1,27,-11.1033063157644,4.50692598664481,"simulated","2000-01-27"
2080,1,28,-4.77131709664913,6.84447772841901,"simulated","2000-01-28"
2080,1,29,-6.61561324379859,7.33165413782824,"simulated","2000-01-29"
2080,1,30,-5.08817494908379,8.20016405947791,"simulated","2000-01-30"
2080,1,31,-0.289475771450724,5.82009197282688,"simulated","2000-01-31"
2080,2,1,-1.33028231914015,9.78730729136258,"simulated","2000-02-01"
2080,2,2,1.3284010811868,10.1041206124766,"simulated","2000-02-02"
2080,2,3,-5.45979976533046,9.9335324973626,"simulated","2000-02-03"
2080,2,4,-6.9582667696528,6.93912190433429,"simulated","2000-02-04"
2080,2,5,-10.2452509843702,6.98858244416358,"simulated","2000-02-05"
2080,2,6,-10.7273664645442,7.10637360937397,"simulated","2000-02-06"
2080,2,7,-10.0987837846724,7.68624434514657,"simulated","2000-02-07"
2080,2,8,-7.86459015377348,8.2514171730222,"simulated","2000-02-08"
2080,2,9,-4.87616407723788,10.5157229432872,"simulated","2000-02-09"
2080,2,10,-4.7053619656672,10.6879702970259,"simulated","2000-02-10"
2080,2,11,-1.03958179160144,14.5688441540139,"simulated","2000-02-11"
2080,2,12,7.99641757156284,22.0000325204133,"simulated","2000-02-12"
2080,2,13,12.3520348371971,17.8511116319948,"simulated","2000-02-13"
2080,2,14,2.28837056749786,12.6834776623401,"simulated","2000-02-14"
2080,2,15,3.41379885010923,7.91535090484758,"simulated","2000-02-15"
2080,2,16,-0.523549113572169,9.97629347331876,"simulated","2000-02-16"
2080,2,17,-0.0564245744967238,7.78220887674204,"simulated","2000-02-17"
2080,2,18,-2.69723298280714,9.52365210800875,"simulated","2000-02-18"
2080,2,19,-4.0277926349469,9.41603879395495,"simulated","2000-02-19"
2080,2,20,-3.89198847373615,8.94886973166283,"simulated","2000-02-20"
2080,2,21,1.97133494002687,8.52772841586062,"simulated","2000-02-21"
2080,2,22,-3.83795672945004,13.3958766990837,"simulated","2000-02-22"
2080,2,23,-3.03734022138335,12.0917816340974,"simulated","2000-02-23"
2080,2,24,-4.17220559222748,10.2230150505502,"simulated","2000-02-24"
2080,2,25,-1.80150952121223,9.30761692846954,"simulated","2000-02-25"
2080,2,26,-3.52057306899134,13.1534337584801,"simulated","2000-02-26"
2080,2,27,0.743637331450696,13.5844955368497,"simulated","2000-02-27"
2080,2,28,-0.855500547095707,11.3171932518027,"simulated","2000-02-28"
2080,2,29,-2.17986448076394,8.93299508136381,"simulated","2000-02-29"
2080,3,1,-2.02500501342568,9.58589552751111,"simulated","2000-03-01"
2080,3,2,-3.26879684678121,12.2337042000873,"simulated","2000-03-02"
2080,3,3,-4.31869926041073,11.8015420408495,"simulated","2000-03-03"
2080,3,4,-3.67723468036659,12.5522840347303,"simulated","2000-03-04"
2080,3,5,-5.45059995086323,12.8301083241343,"simulated","2000-03-05"
2080,3,6,-2.32877930794465,12.669914618195,"simulated","2000-03-06"
2080,3,7,-3.96207777987348,11.5944209379676,"simulated","2000-03-07"
2080,3,8,-5.64090774386967,11.7012799623619,"simulated","2000-03-08"
2080,3,9,-6.67980936352956,12.208572863897,"simulated","2000-03-09"
2080,3,10,-6.45459302342513,11.7770435668881,"simulated","2000-03-10"
2080,3,11,-5.38681178173857,16.8420811315471,"simulated","2000-03-11"
2080,3,12,-2.54578686345271,14.1793513797422,"simulated","2000-03-12"
2080,3,13,-2.08477834611148,14.9777845267717,"simulated","2000-03-13"
2080,3,14,-6.23278624736828,16.1078445713157,"simulated","2000-03-14"
2080,3,15,-7.83769813205515,13.2259658532096,"simulated","2000-03-15"
2080,3,16,-5.01938477149026,13.3224903919896,"simulated","2000-03-16"
2080,3,17,-3.35087198430812,15.0958873028189,"simulated","2000-03-17"
2080,3,18,-0.741188918537761,13.2048119064986,"simulated","2000-03-18"
2080,3,19,-0.123178944625585,13.1578936172297,"simulated","2000-03-19"
2080,3,20,-0.322636160550131,6.84513472259659,"simulated","2000-03-20"
2080,3,21,2.05078233373538,12.0545097813786,"simulated","2000-03-21"
2080,3,22,2.84359205826973,13.3431755459259,"simulated","2000-03-22"
2080,3,23,-3.35662473948204,13.3162135070716,"simulated","2000-03-23"
2080,3,24,-1.43099880372587,14.0715022431427,"simulated","2000-03-24"
2080,3,25,1.93134546197242,15.2124180238277,"simulated","2000-03-25"
2080,3,26,2.05110137141377,14.2178240951652,"simulated","2000-03-26"
2080,3,27,-0.618075782481152,13.1657733702556,"simulated","2000-03-27"
2080,3,28,2.95010818085149,10.7827412411599,"simulated","2000-03-28"
2080,3,29,-0.114794996428086,12.0527152757372,"simulated","2000-03-29"
2080,3,30,-0.620918475992512,9.87879447820912,"simulated","2000-03-30"
2080,3,31,-0.14750938199226,8.79833344402108,"simulated","2000-03-31"
2080,4,1,0.0301549112321258,12.2572309855966,"simulated","2000-04-01"
2080,4,2,-3.38815611757341,12.6132936020451,"simulated","2000-04-02"
2080,4,3,-4.72608785149846,11.2735315034608,"simulated","2000-04-03"
2080,4,4,-4.96235146413674,11.0935526600129,"simulated","2000-04-04"
2080,4,5,-5.11383168886957,13.2219521762815,"simulated","2000-04-05"
2080,4,6,2.98927937055395,16.4327255983409,"simulated","2000-04-06"
2080,4,7,-2.64144272935327,17.8636650564076,"simulated","2000-04-07"
2080,4,8,-4.9408065659496,17.7344192056873,"simulated","2000-04-08"
2080,4,9,-5.85551597314598,13.5375351625042,"simulated","2000-04-09"
2080,4,10,-4.87196672251962,16.8488467503636,"simulated","2000-04-10"
2080,4,11,-3.47702710169589,17.6433052204697,"simulated","2000-04-11"
2080,4,12,-8.17688297640416,17.9387669793537,"simulated","2000-04-12"
2080,4,13,6.16201616856182,24.4393043845923,"simulated","2000-04-13"
2080,4,14,3.31951278423709,21.7075667227996,"simulated","2000-04-14"
2080,4,15,0.399292625962474,18.7885442227859,"simulated","2000-04-15"
2080,4,16,1.00000355753042,19.2768405797125,"simulated","2000-04-16"
2080,4,17,-0.469622648357484,20.5849568833234,"simulated","2000-04-17"
2080,4,18,-1.60894295827157,18.8961648274893,"simulated","2000-04-18"
2080,4,19,-0.351456347737823,18.5935742237783,"simulated","2000-04-19"
2080,4,20,-4.24586813785825,15.1471829977919,"simulated","2000-04-20"
2080,4,21,-1.70277789089781,17.1882485092952,"simulated","2000-04-21"
2080,4,22,-1.15198096504339,16.0723935523784,"simulated","2000-04-22"
2080,4,23,-1.52847883824852,19.5261006934324,"simulated","2000-04-23"
2080,4,24,-0.571961929831197,16.0941307351227,"simulated","2000-04-24"
2080,4,25,-1.95298474786123,15.8301169290552,"simulated","2000-04-25"
2080,4,26,-1.90194000761352,18.7100998899636,"simulated","2000-04-26"
2080,4,27,-1.98344754936734,18.5235610731862,"simulated","2000-04-27"
2080,4,28,-4.04212168483289,18.1238359170627,"simulated","2000-04-28"
2080,4,29,-0.818975967270607,20.189419058385,"simulated","2000-04-29"
2080,4,30,3.26178466951045,25.4281091412934,"simulated","2000-04-30"
2080,5,1,4.43048928780065,26.0969992341395,"simulated","2000-05-01"
2080,5,2,2.64573492735923,21.6455719608584,"simulated","2000-05-02"
2080,5,3,3.92932021368253,23.9306430190272,"simulated","2000-05-03"
2080,5,4,4.8491584096529,25.3509999223525,"simulated","2000-05-04"
2080,5,5,7.23364181485891,25.6222579180464,"simulated","2000-05-05"
2080,5,6,6.04338489037985,27.1562145502797,"simulated","2000-05-06"
2080,5,7,7.0804791802564,32.0826407572125,"simulated","2000-05-07"
2080,5,8,4.48782475315724,31.7091068663009,"simulated","2000-05-08"
2080,5,9,7.26506658713589,32.2664035591299,"simulated","2000-05-09"
2080,5,10,10.3955988166998,31.0065255196185,"simulated","2000-05-10"
2080,5,11,6.60400626032802,28.7704123760392,"simulated","2000-05-11"
2080,5,12,12.6706382531941,27.6709198930304,"simulated","2000-05-12"
2080,5,13,7.59256878488014,25.4258000787749,"simulated","2000-05-13"
2080,5,14,7.17805665774431,27.1772405228975,"simulated","2000-05-14"
2080,5,15,11.8248179530519,26.8245104084725,"simulated","2000-05-15"
2080,5,16,17.1793790796507,28.2907125823512,"simulated","2000-05-16"
2080,5,17,5.94381762707261,22.0545161879262,"simulated","2000-05-17"
2080,5,18,6.19609676430054,25.085627322786,"simulated","2000-05-18"
2080,5,19,8.36944523034601,31.8126186003455,"simulated","2000-05-19"
2080,5,20,9.9416386606617,27.6084293484218,"simulated","2000-05-20"
2080,5,21,5.86372024634047,23.6972167266388,"simulated","2000-05-21"
2080,5,22,7.11503879793067,22.6707869060996,"simulated","2000-05-22"
2080,5,23,2.55566952613802,20.3328034758898,"simulated","2000-05-23"
2080,5,24,5.25281056885767,20.8084216838023,"simulated","2000-05-24"
2080,5,25,4.55153910625029,21.7729244579133,"simulated","2000-05-25"
2080,5,26,6.25650095379364,22.3671995146472,"simulated","2000-05-26"
2080,5,27,9.32634677908946,20.9933594640838,"simulated","2000-05-27"
2080,5,28,12.7259932297743,21.6146365700441,"simulated","2000-05-28"
2080,5,29,5.97730142771162,22.0326887417496,"simulated","2000-05-29"
2080,5,30,4.2028234598676,22.0352066767258,"simulated","2000-05-30"
2080,5,31,7.02604007693333,24.6929977967368,"simulated","2000-05-31"
2080,6,1,5.00635291671463,25.0057752336836,"simulated","2000-06-01"
2080,6,2,9.25042767618772,27.6417704637863,"simulated","2000-06-02"
2080,6,3,3.49878803613193,27.4471193265028,"simulated","2000-06-03"
2080,6,4,3.34511332209639,27.2424514711727,"simulated","2000-06-04"
2080,6,5,7.94836554863845,22.339315010768,"simulated","2000-06-05"
2080,6,6,8.1975204370989,23.7530559996454,"simulated","2000-06-06"
2080,6,7,13.1960455076726,26.4751318751204,"simulated","2000-06-07"
2080,6,8,13.4538323135814,26.2857520230805,"simulated","2000-06-08"
2080,6,9,14.4229292099618,26.0897738782053,"simulated","2000-06-09"
2080,6,10,12.1180905890856,25.1192817206745,"simulated","2000-06-10"
2080,6,11,6.94004291683683,23.6111750782724,"simulated","2000-06-11"
2080,6,12,2.28730806189262,22.9032773174848,"simulated","2000-06-12"
2080,6,13,4.95390528006437,24.9601260713178,"simulated","2000-06-13"
2080,6,14,3.33936543803497,21.1174402939413,"simulated","2000-06-14"
2080,6,15,7.32047404044646,22.3230973172106,"simulated","2000-06-15"
2080,6,16,7.49250887602588,29.107997468525,"simulated","2000-06-16"
2080,6,17,3.91582797109338,28.9227301490537,"simulated","2000-06-17"
2080,6,18,6.67475122257435,29.8560163797172,"simulated","2000-06-18"
2080,6,19,6.79054360788402,30.7426054931093,"simulated","2000-06-19"
2080,6,20,7.46435242756755,30.8550542905284,"simulated","2000-06-20"
2080,6,21,5.96528019675017,25.9672248704623,"simulated","2000-06-21"
2080,6,22,9.91725685496076,29.9209540417832,"simulated","2000-06-22"
2080,6,23,12.1440728619944,30.3657057356325,"simulated","2000-06-23"
2080,6,24,8.9083923523219,28.9118682507855,"simulated","2000-06-24"
2080,6,25,11.4940165032435,28.7193216011299,"simulated","2000-06-25"
2080,6,26,9.96663431712809,28.857204412948,"simulated","2000-06-26"
2080,6,27,16.6644347007877,30.5528464709257,"simulated","2000-06-27"
2080,6,28,15.1872472126068,34.5747043480618,"simulated","2000-06-28"
2080,6,29,14.6136563785017,33.5042264743216,"simulated","2000-06-29"
2080,6,30,14.83658626412,32.1703216447528,"simulated","2000-06-30"
2080,7,1,13.3696543384963,31.6485480109895,"simulated","2000-07-01"
2080,7,2,11.8941430730343,33.4527755087878,"simulated","2000-07-02"
2080,7,3,15.132859895405,34.0218807057536,"simulated","2000-07-03"
2080,7,4,17.0601104153326,34.283503947666,"simulated","2000-07-04"
2080,7,5,12.4972843814247,36.8959781470423,"simulated","2000-07-05"
2080,7,6,12.1535129506353,38.7642589474446,"simulated","2000-07-06"
2080,7,7,16.5554484060302,38.2842649159919,"simulated","2000-07-07"
2080,7,8,18.842130158912,39.7322114901474,"simulated","2000-07-08"
2080,7,9,16.9313817868816,40.2635396731704,"simulated","2000-07-09"
2080,7,10,14.0143437495936,37.3460681160664,"simulated","2000-07-10"
2080,7,11,14.7764621411719,39.7791884618688,"simulated","2000-07-11"
2080,7,12,14.6829867482692,39.6798232183439,"simulated","2000-07-12"
2080,7,13,14.2971492482714,39.8034833904378,"simulated","2000-07-13"
2080,7,14,18.2459620524991,38.8556926572966,"simulated","2000-07-14"
2080,7,15,13.3711194958746,34.5916262690037,"simulated","2000-07-15"
2080,7,16,14.2241077043811,34.7248937022868,"simulated","2000-07-16"
2080,7,17,14.2046817304423,33.1544229563311,"simulated","2000-07-17"
2080,7,18,11.4795141366335,31.9790595805649,"simulated","2000-07-18"
2080,7,19,11.5646015333131,30.5072195556868,"simulated","2000-07-19"
2080,7,20,10.9292624489466,34.2638223314883,"simulated","2000-07-20"
2080,7,21,12.1890696786,35.4635314713298,"simulated","2000-07-21"
2080,7,22,14.8691278619868,36.4277602977404,"simulated","2000-07-22"
2080,7,23,13.4642477206664,34.0742957288348,"simulated","2000-07-23"
2080,7,24,10.0578446654036,31.6669021282042,"simulated","2000-07-24"
2080,7,25,8.85634662703124,31.6873387124484,"simulated","2000-07-25"
2080,7,26,7.18123794358183,29.3486792287744,"simulated","2000-07-26"
2080,7,27,8.67499074177552,30.3990150905356,"simulated","2000-07-27"
2080,7,28,9.39796357600665,31.7302964466253,"simulated","2000-07-28"
2080,7,29,8.10720009964005,30.2722821456818,"simulated","2000-07-29"
2080,7,30,10.5178364907728,38.3565058058242,"simulated","2000-07-30"
2080,7,31,18.5798058446489,37.9684572390507,"simulated","2000-07-31"
2080,8,1,12.8170611742441,31.7060819845928,"simulated","2000-08-01"
2080,8,2,9.48931717670826,29.9901944953112,"simulated","2000-08-02"
2080,8,3,9.2546164280553,29.753270088487,"simulated","2000-08-03"
2080,8,4,9.27052807842965,29.8803709656541,"simulated","2000-08-04"
2080,8,5,10.0707181481737,34.5716591107426,"simulated","2000-08-05"
2080,8,6,10.1416049301243,32.3620736250602,"simulated","2000-08-06"
2080,8,7,11.7556518906037,33.9235233918222,"simulated","2000-08-07"
2080,8,8,11.1831588747862,38.4059802796983,"simulated","2000-08-08"
2080,8,9,12.1508055495832,37.6510099757736,"simulated","2000-08-09"
2080,8,10,10.2214549474012,35.7204470535618,"simulated","2000-08-10"
2080,8,11,14.4267823007891,33.9265181053137,"simulated","2000-08-11"
2080,8,12,17.3591197449762,33.4153253617308,"simulated","2000-08-12"
2080,8,13,16.3928912813182,32.5045354617036,"simulated","2000-08-13"
2080,8,14,19.6711822443249,34.7816283730874,"simulated","2000-08-14"
2080,8,15,16.725695264325,35.1148515815892,"simulated","2000-08-15"
2080,8,16,11.0656769990734,35.4540151561321,"simulated","2000-08-16"
2080,8,17,14.3653575618657,35.58741072702,"simulated","2000-08-17"
2080,8,18,8.91027447116453,29.1883285873021,"simulated","2000-08-18"
2080,8,19,6.30037581224451,29.076260414316,"simulated","2000-08-19"
2080,8,20,5.79999771813821,25.2450498734013,"simulated","2000-08-20"
2080,8,21,7.15167802362533,28.7628662057154,"simulated","2000-08-21"
2080,8,22,6.85019995871598,28.0732562015849,"simulated","2000-08-22"
2080,8,23,9.58348435125355,29.0832201557781,"simulated","2000-08-23"
2080,8,24,9.16451788022744,31.8327353623942,"simulated","2000-08-24"
2080,8,25,6.00539778362628,29.8947221299492,"simulated","2000-08-25"
2080,8,26,7.0206559759312,30.9094494780889,"simulated","2000-08-26"
2080,8,27,2.55977791393394,30.9464007493958,"simulated","2000-08-27"
2080,8,28,5.36627741456241,29.7558024838329,"simulated","2000-08-28"
2080,8,29,5.33930062887415,25.8401779474771,"simulated","2000-08-29"
2080,8,30,5.73294911073187,28.5099513521771,"simulated","2000-08-30"
2080,8,31,8.37919752236788,26.7126573857794,"simulated","2000-08-31"
2080,9,1,5.31326638503014,26.3698424972028,"simulated","2000-09-01"
2080,9,2,8.12569131968673,23.6826691195329,"simulated","2000-09-02"
2080,9,3,8.23034420496294,30.4498718618233,"simulated","2000-09-03"
2080,9,4,4.1942499990336,27.9656645530379,"simulated","2000-09-04"
2080,9,5,3.0639313143194,20.8944860396639,"simulated","2000-09-05"
2080,9,6,12.7794273305476,18.7767202935818,"simulated","2000-09-06"
2080,9,7,3.70756133692243,19.8201440091485,"simulated","2000-09-07"
2080,9,8,2.54890675056502,20.3832914407482,"simulated","2000-09-08"
2080,9,9,6.73486315577417,18.7358052644382,"simulated","2000-09-09"
2080,9,10,3.57385457721197,21.8517530631324,"simulated","2000-09-10"
2080,9,11,2.48517709131788,21.8689349271959,"simulated","2000-09-11"
2080,9,12,-0.487094817911801,21.8476099435773,"simulated","2000-09-12"
2080,9,13,-0.65695928218331,21.6683049860029,"simulated","2000-09-13"
2080,9,14,0.816508091870487,20.8190708279501,"simulated","2000-09-14"
2080,9,15,0.529490317046662,22.2232713207395,"simulated","2000-09-15"
2080,9,16,3.05224055155082,25.8855145283667,"simulated","2000-09-16"
2080,9,17,0.0464893203691972,23.3270028872033,"simulated","2000-09-17"
2080,9,18,-1.03476333715861,25.5749607746313,"simulated","2000-09-18"
2080,9,19,0.246736512046763,25.8608963001039,"simulated","2000-09-19"
2080,9,20,3.02077313912007,28.0105905914612,"simulated","2000-09-20"
2080,9,21,7.07114844528191,27.6818699763447,"simulated","2000-09-21"
2080,9,22,6.03375850557701,26.5326789110171,"simulated","2000-09-22"
2080,9,23,2.70195165476925,23.8138395583668,"simulated","2000-09-23"
2080,9,24,4.79760224515139,25.4083237762141,"simulated","2000-09-24"
2080,9,25,3.98375367324386,26.7612381011509,"simulated","2000-09-25"
2080,9,26,5.21653942991652,28.5509935951924,"simulated","2000-09-26"
2080,9,27,4.24579040862857,25.6317835121256,"simulated","2000-09-27"
2080,9,28,1.43620264234934,24.7121990507993,"simulated","2000-09-28"
2080,9,29,2.56826572824653,21.4593511708073,"simulated","2000-09-29"
2080,9,30,1.79149802454244,18.0682374496262,"simulated","2000-09-30"
2080,10,1,-0.756670256622979,11.2442718520411,"simulated","2000-10-01"
2080,10,2,-5.659597153341,7.16925810686726,"simulated","2000-10-02"
2080,10,3,-5.89407351374244,6.93478174646582,"simulated","2000-10-03"
2080,10,4,-6.35424276245754,12.5373191435882,"simulated","2000-10-04"
2080,10,5,-0.959632632609784,17.8192841569971,"simulated","2000-10-05"
2080,10,6,0.775723320487181,18.5484026181953,"simulated","2000-10-06"
2080,10,7,2.46480298855583,18.5767832456169,"simulated","2000-10-07"
2080,10,8,8.35371314824802,20.5715288837926,"simulated","2000-10-08"
2080,10,9,4.2131669166113,18.5918075207539,"simulated","2000-10-09"
2080,10,10,3.92308854898493,18.9141513478699,"simulated","2000-10-10"
2080,10,11,-2.29062053004705,18.1941245339422,"simulated","2000-10-11"
2080,10,12,0.0748352128646097,18.3989376539065,"simulated","2000-10-12"
2080,10,13,1.60219557153721,18.3200826783831,"simulated","2000-10-13"
2080,10,14,-2.09705828499772,18.9563710316061,"simulated","2000-10-14"
2080,10,15,0.721619505291219,21.327907136033,"simulated","2000-10-15"
2080,10,16,4.42003588043516,20.6356395433927,"simulated","2000-10-16"
2080,10,17,-1.9748238670665,19.1224812068212,"simulated","2000-10-17"
2080,10,18,-6.73643897971274,14.9874328391085,"simulated","2000-10-18"
2080,10,19,-2.29978523153606,16.6417791505643,"simulated","2000-10-19"
2080,10,20,-2.70064929561,16.8016099159128,"simulated","2000-10-20"
2080,10,21,-1.94544741075267,19.7754595340842,"simulated","2000-10-21"
2080,10,22,-2.23627385294519,16.6970424643491,"simulated","2000-10-22"
2080,10,23,5.03884420001673,11.0924594171091,"simulated","2000-10-23"
2080,10,24,1.59135297315407,16.5932503667513,"simulated","2000-10-24"
2080,10,25,0.641617523699985,19.4146076070737,"simulated","2000-10-25"
2080,10,26,0.269230459704376,18.5930826826516,"simulated","2000-10-26"
2080,10,27,-5.27037270920615,13.6666166904168,"simulated","2000-10-27"
2080,10,28,1.68156775239541,18.8504843944142,"simulated","2000-10-28"
2080,10,29,-0.361840588090763,18.0253162027925,"simulated","2000-10-29"
2080,10,30,-1.68881012062864,17.1993722660607,"simulated","2000-10-30"
2080,10,31,-0.291575706942127,15.3131141396936,"simulated","2000-10-31"
2080,11,1,4.5636114150337,14.00316803586,"simulated","2000-11-01"
2080,11,2,0.378274510246518,12.6989266540557,"simulated","2000-11-02"
2080,11,3,-1.72892523760623,10.5917269062029,"simulated","2000-11-03"
2080,11,4,5.07318290192774,9.46291342054698,"simulated","2000-11-04"
2080,11,5,9.670210655488,12.4475935148494,"simulated","2000-11-05"
2080,11,6,3.65664148945627,13.1565540985841,"simulated","2000-11-06"
2080,11,7,12.2068265967905,17.2071879043722,"simulated","2000-11-07"
2080,11,8,3.69219022518289,12.5806751895913,"simulated","2000-11-08"
2080,11,9,1.25984153663834,13.5804936804475,"simulated","2000-11-09"
2080,11,10,-3.60667845423805,18.7221623939319,"simulated","2000-11-10"
2080,11,11,-0.0516685192708746,19.9363764866036,"simulated","2000-11-11"
2080,11,12,4.22365632634257,20.883774099039,"simulated","2000-11-12"
2080,11,13,2.19213194938219,19.3982218401117,"simulated","2000-11-13"
2080,11,14,4.54695615625792,20.0495153011508,"simulated","2000-11-14"
2080,11,15,-1.91155265948523,18.0737791443673,"simulated","2000-11-15"
2080,11,16,-9.20793186700075,9.12019201795492,"simulated","2000-11-16"
2080,11,17,-8.55538680921661,10.224064153213,"simulated","2000-11-17"
2080,11,18,-5.99828488789667,10.3743867441865,"simulated","2000-11-18"
2080,11,19,-2.60745555531801,10.2276832686977,"simulated","2000-11-19"
2080,11,20,5.00339517477999,13.3300058761508,"simulated","2000-11-20"
2080,11,21,3.74773168242962,8.74809299001138,"simulated","2000-11-21"
2080,11,22,-0.640931508845214,4.35942979873654,"simulated","2000-11-22"
2080,11,23,-3.37708794382403,5.55964506969434,"simulated","2000-11-23"
2080,11,24,-4.56544559070377,6.47854879531619,"simulated","2000-11-24"
2080,11,25,-7.44567860582533,7.43059485714017,"simulated","2000-11-25"
2080,11,26,-4.49970498106378,8.31891139190345,"simulated","2000-11-26"
2080,11,27,-7.71485814317689,7.786014466338,"simulated","2000-11-27"
2080,11,28,-3.15969357163488,6.34088760871727,"simulated","2000-11-28"
2080,11,29,-6.62277957919628,4.47581202832604,"simulated","2000-11-29"
2080,11,30,-7.24199991561435,4.41825983275215,"simulated","2000-11-30"
2080,12,1,1.26808949745412,4.04547235681556,"simulated","2000-12-01"
2080,12,2,0.252694589112659,3.08689104361662,"simulated","2000-12-02"
2080,12,3,-14.125735497521,-9.73923516337746,"simulated","2000-12-03"
2080,12,4,-13.1749854073904,-9.28471732427051,"simulated","2000-12-04"
2080,12,5,-8.93255534890927,2.12485792797832,"simulated","2000-12-05"
2080,12,6,-13.2704476582592,-2.77767100432716,"simulated","2000-12-06"
2080,12,7,-13.8478140571903,-3.23663266805119,"simulated","2000-12-07"
2080,12,8,-6.71284867677685,0.508505466582622,"simulated","2000-12-08"
2080,12,9,-6.416669947296,1.92093775054143,"simulated","2000-12-09"
2080,12,10,-8.00420274018561,-1.28378865531998,"simulated","2000-12-10"
2080,12,11,-8.5488933112663,0.224439455501001,"simulated","2000-12-11"
2080,12,12,-6.96556672280747,3.64563820539903,"simulated","2000-12-12"
2080,12,13,-6.45318777241286,3.04562052014333,"simulated","2000-12-13"
2080,12,14,-7.76412379006255,4.57419741615143,"simulated","2000-12-14"
