"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"Yakima",2,3.91351635150167,3.70921423804227,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",3,3.43372858731924,3.38803281423804,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",4,2.84186651835373,2.62383003337041,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",5,2.69444727474972,2.83282647385985,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",6,2.78961568409344,3.04461390433815,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",7,3.47235617352614,3.64807897664071,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",8,2.89970823136819,3.48340889877642,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",9,4.33948987764182,3.35622057842047,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",10,3.60758064516129,3.38942213570634,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",11,2.91267819799778,2.51452469410456,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",12,3.10873159065628,3.25983426028921,"ssp370",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",1,2.13055161290323,2.73670044493882,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",2,1.73229377085651,1.4254723025584,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",3,1.93911568409344,1.98238442714127,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",4,1.90946329254727,1.63208164627364,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",5,1.65477630700779,1.7166361512792,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",6,1.72314794215795,1.79425583982202,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",7,2.59054004449388,2.26963058954394,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",8,2.61674371523915,2.44386051167964,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",9,1.86067052280312,1.56538186874305,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",10,2.70288064516129,2.15455761957731,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",11,1.92566206896552,1.86128275862069,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",12,1.91190578420467,2.11988587319244,"ssp585",2035,2065,2050,2000,"relative","FGOALS-g3"
"Yakima",1,3.16924193548387,3.75800689655172,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",2,4.58632280311457,4.11029165739711,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",3,3.99709310344828,3.82423604004449,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",4,2.20267619577308,2.54994616240267,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",5,3.62096017797553,3.41374582869855,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",6,1.9395318131257,2.59701390433815,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",7,3.81339488320356,3.91410155728587,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",8,3.21395661846496,3.80718309232481,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",9,2.93542858731924,3.30578832035595,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",10,3.17956774193548,3.43956729699666,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",11,3.11074271412681,3.01426017797553,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",12,2.97253159065628,3.21621167964405,"ssp585",2070,2100,2085,2000,"relative","FGOALS-g3"
"Yakima",1,0.693089766407119,0.804132035595106,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",2,1.59400278086763,1.57544582869855,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",3,0.789079644048943,0.750894438264739,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",4,0.476609343715237,0.842135928809789,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",5,1.66941512791991,1.13089955506118,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",6,1.48787986651835,1.50639688542825,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",7,1.73042647385985,1.76253081201335,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",8,2.24768531701891,2.13878854282536,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",9,1.60530333704116,1.60359443826474,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",10,1.82631668520579,1.65266340378198,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",11,1.61311535038932,1.93282669632925,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",12,2.00723959955506,2.15377363737486,"ssp126",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",1,1.98241879866518,2.0114126807564,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",2,1.9376382647386,1.91051679644049,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",3,1.10531512791991,1.21443314794216,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",4,1.06715450500556,1.0645488320356,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",5,2.1030957730812,1.23033503893215,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",6,1.4220830923248,1.3896872080089,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",7,1.67552647385984,1.78961468298109,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",8,1.62141757508342,1.77415628476085,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",9,2.28871946607342,1.74824282536151,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",10,1.5306553948832,1.52377308120133,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",11,0.899944382647385,1.2518170189099,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",12,1.9032170189099,2.21117686318131,"ssp126",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",1,1.54674137931034,1.38220945494994,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",2,1.87077052280311,1.79870711902113,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",3,0.903447385984428,1.48773314794216,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",4,0.536135150166851,0.979097219132369,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",5,2.11737641824249,1.25177374860957,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",6,2.63383147942158,2.43971301446051,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",7,2.59610711902114,2.70735661846496,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",8,2.74333047830923,2.5936724137931,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",9,2.63983882091213,2.11788476084539,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",10,1.54842313681869,1.80387308120133,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",11,1.68469276974416,2.05024605116796,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",12,2.16429443826474,2.28270266963293,"ssp245",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",1,1.88689944382647,1.81683848720801,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",2,2.55236407119021,2.43268453837597,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",3,1.64934738598443,1.84437508342603,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",4,1.71370611790879,2.07025850945495,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",5,2.90697964404894,2.24157052280312,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",6,2.72830567296997,2.70925172413793,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",7,3.72409098998888,3.52007274749722,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",8,3.37319822024471,3.44272402669633,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",9,2.39442914349277,2.60171379310345,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",10,2.42413604004449,2.55188921023359,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",11,2.19101212458287,2.3646170189099,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",12,2.57330088987764,2.70007041156841,"ssp245",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",1,2.59305428253615,2.67153848720801,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",2,2.47658342602892,2.44528776418243,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",3,1.13415383759733,1.50679121245829,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",4,0.98010934371524,1.4223617352614,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",5,2.45773125695217,1.85611245828699,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",6,2.23013793103448,2.25202591768632,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",7,3.27776840934372,3.23926952169077,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",8,2.87593370411568,3.22809822024471,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",9,2.85166140155729,2.64818798665184,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",10,1.98562636262514,2.14396985539488,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",11,2.29415728587319,2.48837185761958,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",12,2.50705572858732,2.44298331479422,"ssp585",2035,2065,2050,2000,"relative","FIO-ESM-2-0"
"Yakima",1,3.81947041156841,3.91525139043382,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",2,3.90593503893215,3.68426195773081,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",3,2.56862480533927,3.06165250278087,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",4,3.34650289210233,3.63793915461624,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",5,5.51920867630701,4.43782536151279,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",6,7.42169276974416,6.39565494994438,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",7,8.29947163515017,7.74014694104561,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",8,7.16381757508342,7.48972080088988,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",9,6.03204849833148,6.137710567297,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",10,4.74992313681869,5.00964727474972,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",11,4.925370189099,5.242110567297,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",12,4.51672024471635,4.64108008898776,"ssp585",2070,2100,2085,2000,"relative","FIO-ESM-2-0"
"Yakima",1,2.56550901001112,2.99211657397108,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",2,1.2548424916574,1.07564505005562,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",3,0.991135150166852,0.739714794215795,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",4,1.43639377085651,0.877768409343715,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",5,1.89703870967742,1.30921457174639,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",6,1.88338832035595,1.25590978865406,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",7,1.97832758620689,1.53850322580645,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",8,1.70790889877642,1.50790500556174,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",9,2.41741802002225,1.68915984427141,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",10,3.27631479421579,2.39074126807564,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",11,1.73686329254727,1.03589265850945,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",12,1.3888532814238,1.73262413793103,"ssp126",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",1,2.25572191323693,2.73333915461624,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",2,1.31501345939933,1.24529988876529,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",3,0.310228698553949,0.306285761957731,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",4,1.43309054505005,1.1597296996663,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",5,1.5288935483871,1.47490166852058,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",6,1.2804915461624,1.28868398220245,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",7,1.68867597330367,1.3742064516129,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",8,1.79253147942158,1.67028565072303,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",9,2.74435672969966,1.64202436040044,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",10,2.73710189098999,2.43050901001112,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",11,1.85342458286986,1.18582169076752,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",12,1.62823392658509,1.90016607341491,"ssp126",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",1,3.08721546162403,3.88321979977753,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",2,1.30870378197998,1.39568375973304,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",3,0.778660956618466,0.599253503893215,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",4,0.596013125695217,0.58931679644049,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",5,1.27769032258064,1.25630812013348,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",6,1.02174638487208,1.04557107897664,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",7,1.60281790878754,1.47423225806452,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",8,2.57373147942158,1.85100823136819,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",9,2.42340834260289,1.12921145717464,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",10,3.0215276974416,2.62225094549499,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",11,2.08723103448276,1.55653136818687,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",12,2.02992747497219,2.46659833147942,"ssp245",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",1,3.42994126807564,4.13374560622914,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",2,1.4480553948832,1.62148698553949,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",3,1.04198031145718,0.99324382647386,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",4,1.33895506117909,1.15186195773081,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",5,1.72467419354839,1.64520489432703,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",6,1.76944961067853,1.72346140155729,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",7,2.36408887652948,2.28272580645161,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",8,2.76441212458287,2.82232113459399,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",9,3.10365350389321,2.07103081201335,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",10,3.23800189098999,2.79210255839822,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",11,2.93044071190211,2.34496362625139,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",12,2.43319199110122,2.8315467185762,"ssp245",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",1,2.2743638487208,2.88738109010011,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",2,0.863932814238042,1.06941601779755,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",3,0.742093214682981,0.50812447163515,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",4,0.267019577308119,0.601039377085651,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",5,2.00778709677419,1.59328876529477,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",6,1.58247541713014,1.40066785317019,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",7,2.36669532814238,1.89578064516129,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",8,3.19349276974416,2.50940177975528,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",9,2.18411156840934,1.66248242491657,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",10,1.83441479421579,2.13252191323693,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",11,1.71918909899889,1.45124427141268,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",12,1.53593070077864,2.03904349276974,"ssp370",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",1,3.04875417130145,3.70273915461624,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",2,2.83473926585095,2.86828053392659,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",3,2.20886095661846,2.01569543937709,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",4,2.41867764182425,2.06021679644049,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",5,3.25888709677419,2.72409199110122,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",6,3.53544961067853,2.66314204671858,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",7,5.04345016685206,3.84180967741935,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",8,5.37388309232481,4.43733726362625,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",9,5.29275672969966,3.97054371523915,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",10,3.98049866518354,3.86359610678532,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",11,2.64891813125695,2.15043136818687,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",12,2.64465650723026,2.84917575083426,"ssp370",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",1,2.06824449388209,2.65151657397108,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",2,0.776494104560623,0.649838598442714,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",3,0.866064182424917,0.797279310344828,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",4,1.13815828698554,1.20893937708565,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",5,1.58963548387097,1.54532424916574,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",6,1.92464315906563,1.6816936596218,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",7,2.98633081201335,2.29083870967742,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",8,3.06714115684093,2.36663081201335,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",9,2.74472447163515,1.65955016685206,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",10,3.35454382647386,2.71596062291435,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",11,1.5738084538376,1.01103136818687,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",12,2.14371134593993,2.8695531701891,"ssp585",2035,2065,2050,2000,"relative","GFDL-ESM4"
"Yakima",1,4.01323481646274,4.74126496106785,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",2,2.9317553948832,3.10082246941046,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",3,2.40021256952169,2.22844705228031,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",4,3.07364215795328,2.26496518353726,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",5,3.90435161290323,3.05953715239155,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",6,4.18270767519466,3.01236462736374,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",7,4.87368887652948,4.16564516129032,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",8,5.5345637374861,4.45878887652948,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",9,4.75789866518354,3.62108565072302,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",10,4.52772447163515,4.1119573971079,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",11,4.0781213570634,3.33325717463849,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",12,4.32352102335929,4.80357897664071,"ssp585",2070,2100,2085,2000,"relative","GFDL-ESM4"
"Yakima",1,2.68154360400445,3.14232213570634,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",2,2.13069388209121,2.01016318131257,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",3,1.10340656284761,0.730387541713014,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",4,0.591521023359288,0.667510789766408,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",5,1.10682780867631,1.11757152391546,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",6,1.51642647385984,1.52625394883204,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",7,1.22206529477197,1.36052903225806,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",8,1.43506295884316,1.43896929922136,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",9,1.05093459399333,0.959664961067853,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",10,1.34860367074527,1.0344319243604,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",11,0.972826140155728,0.915697107897664,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",12,0.816322580645161,0.844306117908788,"ssp126",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",1,2.68198876529477,2.9759447163515,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",2,2.63970678531702,2.5241212458287,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",3,1.2785936596218,1.08692302558398,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",4,0.627217797552836,0.843939822024472,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",5,1.34120522803115,1.39167152391546,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",6,1.45068131256952,1.51499911012236,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",7,1.17450077864294,1.38536451612903,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",8,1.29582102335929,1.40218542825362,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",9,1.0851958843159,0.891564961067854,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",10,0.873668186874305,1.03394160177976,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",11,1.0739680756396,0.980000333704116,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",12,1.70318064516129,1.8018383759733,"ssp126",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",1,2.27855005561735,2.68130278086763,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",2,1.60705194660734,1.43988898776418,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",3,0.820396885428252,0.616390767519466,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",4,0.95098231368187,0.732852725250279,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",5,1.43824393770857,0.709600556173527,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",6,3.31761034482759,2.39100556173526,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",7,2.80023303670745,2.56371290322581,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",8,1.63087908787542,1.89961446051168,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",9,1.57881846496107,0.975797219132369,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",10,0.464374638487207,0.900060956618465,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",11,0.594113236929922,0.717897107897664,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",12,1.10270322580645,1.10701579532814,"ssp245",2035,2065,2050,2000,"relative","INM-CM4-8"
"Yakima",1,3.35183070077864,3.68911568409344,"ssp245",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",2,3.19754549499444,2.82264382647386,"ssp245",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",3,1.83887753058954,1.29471657397108,"ssp245",2070,2100,2085,2000,"relative","INM-CM4-8"
"Yakima",4,1.02393070077864,1.30094304783092,"ssp245",2070,2100,2085,2000,"relative","INM-CM4-8"
